run_index,gripper_state,state_value,run_length_frames
9809,close,-1.0,34
9810,open,1.0,43
9811,close,-1.0,36
9812,open,1.0,49
9813,close,-1.0,30
9814,open,1.0,28
9815,close,-1.0,36
9816,open,1.0,43
9817,close,-1.0,24
9818,open,1.0,21
9819,close,-1.0,33
9820,open,1.0,24
9821,close,-1.0,35
9822,open,1.0,40
9823,close,-1.0,23
9824,open,1.0,43
9825,close,-1.0,34
9826,open,1.0,15
9827,close,-1.0,38
9828,open,1.0,32
9829,close,-1.0,32
9830,open,1.0,13
9831,close,-1.0,37
9832,open,1.0,21
9833,close,-1.0,34
9834,open,1.0,9
9835,close,-1.0,78
9836,open,1.0,23
9837,close,-1.0,33
9838,open,1.0,41
9839,close,-1.0,18
9840,open,1.0,60
9841,close,-1.0,20
9842,open,1.0,25
9843,close,-1.0,14
9844,open,1.0,44
9845,close,-1.0,37
9846,open,1.0,29
9847,close,-1.0,31
9848,open,1.0,47
9849,close,-1.0,25
9850,open,1.0,31
9851,close,-1.0,46
9852,open,1.0,42
9853,close,-1.0,54
9854,open,1.0,38
9855,close,-1.0,29
9856,open,1.0,26
9857,close,-1.0,42
9858,open,1.0,42
9859,close,-1.0,29
9860,open,1.0,40
9861,close,-1.0,35
9862,open,1.0,45
9863,close,-1.0,21
9864,open,1.0,26
9865,close,-1.0,25
9866,open,1.0,20
9867,close,-1.0,93
9868,open,1.0,20
9869,close,-1.0,29
9870,open,1.0,28
9871,close,-1.0,37
9872,open,1.0,30
9873,close,-1.0,26
9874,open,1.0,38
9875,close,-1.0,31
9876,open,1.0,33
9877,close,-1.0,52
9878,open,1.0,38
9879,close,-1.0,38
9880,open,1.0,43
9881,close,-1.0,62
9882,open,1.0,61
9883,close,-1.0,29
9884,open,1.0,15
9885,close,-1.0,42
9886,open,1.0,17
9887,close,-1.0,42
9888,open,1.0,18
9889,close,-1.0,33
9890,open,1.0,28
9891,close,-1.0,48
9892,open,1.0,33
9893,close,-1.0,26
9894,open,1.0,72
9895,close,-1.0,44
9896,open,1.0,50
9897,close,-1.0,67
9898,open,1.0,49
9899,close,-1.0,55
9900,open,1.0,92
9901,close,-1.0,31
9902,open,1.0,55
9903,close,-1.0,27
9904,open,1.0,39
9905,close,-1.0,30
9906,open,1.0,47
9907,close,-1.0,46
9908,open,1.0,24
9909,close,-1.0,39
9910,open,1.0,57
9911,close,-1.0,43
9912,open,1.0,69
9913,close,-1.0,27
9914,open,1.0,51
9915,close,-1.0,62
9916,open,1.0,48
9917,close,-1.0,37
9918,open,1.0,63
9919,close,-1.0,37
9920,open,1.0,49
9921,close,-1.0,28
9922,open,1.0,44
9923,close,-1.0,30
9924,open,1.0,38
9925,close,-1.0,35
9926,open,1.0,32
9927,close,-1.0,43
9928,open,1.0,48
9929,close,-1.0,43
9930,open,1.0,35
9931,close,-1.0,37
9932,open,1.0,22
9933,close,-1.0,28
9934,open,1.0,25
9935,close,-1.0,39
9936,open,1.0,40
9937,close,-1.0,36
9938,open,1.0,66
9939,close,-1.0,42
9940,open,1.0,41
9941,close,-1.0,29
9942,open,1.0,37
9943,close,-1.0,42
9944,open,1.0,40
9945,close,-1.0,35
9946,open,1.0,32
9947,close,-1.0,51
9948,open,1.0,27
9949,close,-1.0,32
9950,open,1.0,68
9951,close,-1.0,33
9952,open,1.0,55
9953,close,-1.0,36
9954,open,1.0,35
9955,close,-1.0,29
9956,open,1.0,43
9957,close,-1.0,31
9958,open,1.0,25
9959,close,-1.0,35
9960,open,1.0,52
9961,close,-1.0,46
9962,open,1.0,21
9963,close,-1.0,36
9964,open,1.0,46
9965,close,-1.0,26
9966,open,1.0,39
9967,close,-1.0,35
9968,open,1.0,33
9969,close,-1.0,32
9970,open,1.0,11
9971,close,-1.0,40
9972,open,1.0,24
9973,close,-1.0,29
9974,open,1.0,37
9975,close,-1.0,29
9976,open,1.0,39
9977,close,-1.0,41
9978,open,1.0,36
9979,close,-1.0,26
9980,open,1.0,29
9981,close,-1.0,26
9982,open,1.0,22
9983,close,-1.0,34
9984,open,1.0,32
9985,close,-1.0,34
9986,open,1.0,33
9987,close,-1.0,39
9988,open,1.0,48
9989,close,-1.0,23
9990,open,1.0,58
9991,close,-1.0,27
9992,open,1.0,48
9993,close,-1.0,14
9994,open,1.0,40
9995,close,-1.0,10
9996,open,1.0,23
9997,close,-1.0,36
9998,open,1.0,30
9999,close,-1.0,29
10000,open,1.0,23
10001,close,-1.0,44
10002,open,1.0,118
10003,close,-1.0,26
10004,open,1.0,58
10005,close,-1.0,30
10006,open,1.0,16
10007,close,-1.0,24
10008,open,1.0,40
10009,close,-1.0,48
10010,open,1.0,48
10011,close,-1.0,39
10012,open,1.0,46
10013,close,-1.0,25
10014,open,1.0,30
10015,close,-1.0,38
10016,open,1.0,84
10017,close,-1.0,37
10018,open,1.0,52
10019,close,-1.0,41
10020,open,1.0,56
10021,close,-1.0,39
10022,open,1.0,58
10023,close,-1.0,37
10024,open,1.0,35
10025,close,-1.0,45
10026,open,1.0,22
10027,close,-1.0,47
10028,open,1.0,43
10029,close,-1.0,41
10030,open,1.0,28
10031,close,-1.0,34
10032,open,1.0,33
10033,close,-1.0,36
10034,open,1.0,44
10035,close,-1.0,29
10036,open,1.0,43
10037,close,-1.0,30
10038,open,1.0,37
10039,close,-1.0,46
10040,open,1.0,41
10041,close,-1.0,46
10042,open,1.0,39
10043,close,-1.0,42
10044,open,1.0,59
10045,close,-1.0,42
10046,open,1.0,46
10047,close,-1.0,28
10048,open,1.0,55
10049,close,-1.0,39
10050,open,1.0,51
10051,close,-1.0,26
10052,open,1.0,69
10053,close,-1.0,40
10054,open,1.0,46
10055,close,-1.0,65
10056,open,1.0,61
10057,close,-1.0,53
10058,open,1.0,16
10059,close,-1.0,54
10060,open,1.0,37
10061,close,-1.0,51
10062,open,1.0,11
10063,close,-1.0,44
10064,open,1.0,28
10065,close,-1.0,36
10066,open,1.0,34
10067,close,-1.0,46
10068,open,1.0,40
10069,close,-1.0,37
10070,open,1.0,35
10071,close,-1.0,37
10072,open,1.0,32
10073,close,-1.0,31
10074,open,1.0,35
10075,close,-1.0,30
10076,open,1.0,27
10077,close,-1.0,28
10078,open,1.0,43
10079,close,-1.0,24
10080,open,1.0,31
10081,close,-1.0,38
10082,open,1.0,43
10083,close,-1.0,41
10084,open,1.0,41
10085,close,-1.0,35
10086,open,1.0,48
10087,close,-1.0,28
10088,open,1.0,69
10089,close,-1.0,28
10090,open,1.0,41
10091,close,-1.0,25
10092,open,1.0,39
10093,close,-1.0,35
10094,open,1.0,34
10095,close,-1.0,33
10096,open,1.0,82
10097,close,-1.0,47
10098,open,1.0,40
10099,close,-1.0,44
10100,open,1.0,39
10101,close,-1.0,51
10102,open,1.0,21
10103,close,-1.0,33
10104,open,1.0,32
10105,close,-1.0,35
10106,open,1.0,57
10107,close,-1.0,41
10108,open,1.0,31
10109,close,-1.0,36
10110,open,1.0,34
10111,close,-1.0,26
10112,open,1.0,41
10113,close,-1.0,25
10114,open,1.0,29
10115,close,-1.0,42
10116,open,1.0,35
10117,close,-1.0,31
10118,open,1.0,32
10119,close,-1.0,75
10120,open,1.0,63
10121,close,-1.0,37
10122,open,1.0,37
10123,close,-1.0,22
10124,open,1.0,24
10125,close,-1.0,19
10126,open,1.0,33
10127,close,-1.0,44
10128,open,1.0,42
10129,close,-1.0,46
10130,open,1.0,43
10131,close,-1.0,43
10132,open,1.0,21
10133,close,-1.0,98
10134,open,1.0,46
10135,close,-1.0,34
10136,open,1.0,36
10137,close,-1.0,37
10138,open,1.0,44
10139,close,-1.0,39
10140,open,1.0,46
10141,close,-1.0,33
10142,open,1.0,84
10143,close,-1.0,35
10144,open,1.0,53
10145,close,-1.0,61
10146,open,1.0,33
10147,close,-1.0,47
10148,open,1.0,37
10149,close,-1.0,49
10150,open,1.0,37
10151,close,-1.0,43
10152,open,1.0,26
10153,close,-1.0,81
10154,open,1.0,42
10155,close,-1.0,36
10156,open,1.0,55
10157,close,-1.0,46
10158,open,1.0,43
10159,close,-1.0,41
10160,open,1.0,32
10161,close,-1.0,28
10162,open,1.0,44
10163,close,-1.0,34
10164,open,1.0,36
10165,close,-1.0,26
10166,open,1.0,29
10167,close,-1.0,39
10168,open,1.0,24
10169,close,-1.0,100
10170,open,1.0,41
10171,close,-1.0,33
10172,open,1.0,32
10173,close,-1.0,36
10174,open,1.0,20
10175,close,-1.0,33
10176,open,1.0,41
10177,close,-1.0,59
10178,open,1.0,58
10179,close,-1.0,36
10180,open,1.0,36
10181,close,-1.0,40
10182,open,1.0,47
10183,close,-1.0,39
10184,open,1.0,39
10185,close,-1.0,27
10186,open,1.0,55
10187,close,-1.0,47
10188,open,1.0,48
10189,close,-1.0,34
10190,open,1.0,51
10191,close,-1.0,27
10192,open,1.0,26
10193,close,-1.0,52
10194,open,1.0,30
10195,close,-1.0,36
10196,open,1.0,60
10197,close,-1.0,38
10198,open,1.0,36
10199,close,-1.0,41
10200,open,1.0,20
10201,close,-1.0,42
10202,open,1.0,48
10203,close,-1.0,35
10204,open,1.0,28
10205,close,-1.0,29
10206,open,1.0,35
10207,close,-1.0,35
10208,open,1.0,22
10209,close,-1.0,39
10210,open,1.0,22
10211,close,-1.0,36
10212,open,1.0,23
10213,close,-1.0,32
10214,open,1.0,23
10215,close,-1.0,28
10216,open,1.0,25
10217,close,-1.0,38
10218,open,1.0,32
10219,close,-1.0,38
10220,open,1.0,30
10221,close,-1.0,51
10222,open,1.0,43
10223,close,-1.0,35
10224,open,1.0,42
10225,close,-1.0,27
10226,open,1.0,54
10227,close,-1.0,26
10228,open,1.0,45
10229,close,-1.0,38
10230,open,1.0,17
10231,close,-1.0,37
10232,open,1.0,45
10233,close,-1.0,36
10234,open,1.0,20
10235,close,-1.0,49
10236,open,1.0,30
10237,close,-1.0,59
10238,open,1.0,30
10239,close,-1.0,41
10240,open,1.0,39
10241,close,-1.0,25
10242,open,1.0,32
10243,close,-1.0,44
10244,open,1.0,74
10245,close,-1.0,32
10246,open,1.0,48
10247,close,-1.0,55
10248,open,1.0,52
10249,close,-1.0,35
10250,open,1.0,13
10251,close,-1.0,45
10252,open,1.0,35
10253,close,-1.0,35
10254,open,1.0,24
10255,close,-1.0,39
10256,open,1.0,25
10257,close,-1.0,36
10258,open,1.0,39
10259,close,-1.0,43
10260,open,1.0,48
10261,close,-1.0,62
10262,open,1.0,48
10263,close,-1.0,46
10264,open,1.0,42
10265,close,-1.0,39
10266,open,1.0,19
10267,close,-1.0,28
10268,open,1.0,15
10269,close,-1.0,36
10270,open,1.0,62
10271,close,-1.0,25
10272,open,1.0,65
10273,close,-1.0,40
10274,open,1.0,32
10275,close,-1.0,42
10276,open,1.0,35
10277,close,-1.0,40
10278,open,1.0,45
10279,close,-1.0,58
10280,open,1.0,43
10281,close,-1.0,34
10282,open,1.0,54
10283,close,-1.0,41
10284,open,1.0,60
10285,close,-1.0,25
10286,open,1.0,46
10287,close,-1.0,43
10288,open,1.0,48
10289,close,-1.0,41
10290,open,1.0,26
10291,close,-1.0,92
10292,open,1.0,19
10293,close,-1.0,91
10294,open,1.0,27
10295,close,-1.0,62
10296,open,1.0,72
10297,close,-1.0,41
10298,open,1.0,44
10299,close,-1.0,43
10300,open,1.0,59
10301,close,-1.0,30
10302,open,1.0,32
10303,close,-1.0,32
10304,open,1.0,58
10305,close,-1.0,51
10306,open,1.0,47
10307,close,-1.0,43
10308,open,1.0,38
10309,close,-1.0,46
10310,open,1.0,52
10311,close,-1.0,45
10312,open,1.0,50
10313,close,-1.0,23
10314,open,1.0,87
10315,close,-1.0,39
10316,open,1.0,44
10317,close,-1.0,65
10318,open,1.0,57
10319,close,-1.0,55
10320,open,1.0,22
10321,close,-1.0,59
10322,open,1.0,19
10323,close,-1.0,54
10324,open,1.0,53
10325,close,-1.0,42
10326,open,1.0,45
10327,close,-1.0,39
10328,open,1.0,51
10329,close,-1.0,54
10330,open,1.0,78
10331,close,-1.0,59
10332,open,1.0,49
10333,close,-1.0,30
10334,open,1.0,54
10335,close,-1.0,25
10336,open,1.0,47
10337,close,-1.0,45
10338,open,1.0,49
10339,close,-1.0,36
10340,open,1.0,35
10341,close,-1.0,81
10342,open,1.0,25
10343,close,-1.0,64
10344,open,1.0,41
10345,close,-1.0,34
10346,open,1.0,54
10347,close,-1.0,34
10348,open,1.0,28
10349,close,-1.0,48
10350,open,1.0,60
10351,close,-1.0,43
10352,open,1.0,47
10353,close,-1.0,46
10354,open,1.0,21
10355,close,-1.0,41
10356,open,1.0,21
10357,close,-1.0,46
10358,open,1.0,35
10359,close,-1.0,56
10360,open,1.0,26
10361,close,-1.0,32
10362,open,1.0,49
10363,close,-1.0,41
10364,open,1.0,59
10365,close,-1.0,47
10366,open,1.0,50
10367,close,-1.0,31
10368,open,1.0,74
10369,close,-1.0,41
10370,open,1.0,57
10371,close,-1.0,38
10372,open,1.0,35
10373,close,-1.0,35
10374,open,1.0,33
10375,close,-1.0,37
10376,open,1.0,61
10377,close,-1.0,29
10378,open,1.0,60
10379,close,-1.0,36
10380,open,1.0,50
10381,close,-1.0,31
10382,open,1.0,50
10383,close,-1.0,38
10384,open,1.0,27
10385,close,-1.0,66
10386,open,1.0,44
10387,close,-1.0,57
10388,open,1.0,44
10389,close,-1.0,31
10390,open,1.0,37
10391,close,-1.0,40
10392,open,1.0,65
10393,close,-1.0,46
10394,open,1.0,44
10395,close,-1.0,31
10396,open,1.0,53
10397,close,-1.0,36
10398,open,1.0,50
10399,close,-1.0,45
10400,open,1.0,48
10401,close,-1.0,40
10402,open,1.0,47
10403,close,-1.0,25
10404,open,1.0,19
10405,close,-1.0,40
10406,open,1.0,36
10407,close,-1.0,43
10408,open,1.0,43
10409,close,-1.0,31
10410,open,1.0,33
10411,close,-1.0,40
10412,open,1.0,47
10413,close,-1.0,35
10414,open,1.0,37
10415,close,-1.0,52
10416,open,1.0,52
10417,close,-1.0,47
10418,open,1.0,57
10419,close,-1.0,38
10420,open,1.0,62
10421,close,-1.0,37
10422,open,1.0,23
10423,close,-1.0,33
10424,open,1.0,27
10425,close,-1.0,56
10426,open,1.0,34
10427,close,-1.0,40
10428,open,1.0,49
10429,close,-1.0,60
10430,open,1.0,41
10431,close,-1.0,35
10432,open,1.0,56
10433,close,-1.0,40
10434,open,1.0,65
10435,close,-1.0,31
10436,open,1.0,29
10437,close,-1.0,40
10438,open,1.0,54
10439,close,-1.0,47
10440,open,1.0,32
10441,close,-1.0,32
10442,open,1.0,52
10443,close,-1.0,33
10444,open,1.0,45
10445,close,-1.0,35
10446,open,1.0,21
10447,close,-1.0,12
10448,open,1.0,43
10449,close,-1.0,29
10450,open,1.0,43
10451,close,-1.0,27
10452,open,1.0,26
10453,close,-1.0,46
10454,open,1.0,48
10455,close,-1.0,61
10456,open,1.0,61
10457,close,-1.0,27
10458,open,1.0,33
10459,close,-1.0,39
10460,open,1.0,35
10461,close,-1.0,31
10462,open,1.0,58
10463,close,-1.0,26
10464,open,1.0,29
10465,close,-1.0,29
10466,open,1.0,14
10467,close,-1.0,28
10468,open,1.0,29
10469,close,-1.0,27
10470,open,1.0,24
10471,close,-1.0,27
10472,open,1.0,55
10473,close,-1.0,32
10474,open,1.0,61
10475,close,-1.0,34
10476,open,1.0,35
10477,close,-1.0,54
10478,open,1.0,29
10479,close,-1.0,38
10480,open,1.0,28
10481,close,-1.0,45
10482,open,1.0,16
10483,close,-1.0,41
10484,open,1.0,40
10485,close,-1.0,39
10486,open,1.0,27
10487,close,-1.0,41
10488,open,1.0,41
10489,close,-1.0,47
10490,open,1.0,30
10491,close,-1.0,31
10492,open,1.0,39
10493,close,-1.0,33
10494,open,1.0,43
10495,close,-1.0,59
10496,open,1.0,48
10497,close,-1.0,44
10498,open,1.0,58
10499,close,-1.0,50
10500,open,1.0,50
10501,close,-1.0,34
10502,open,1.0,61
10503,close,-1.0,95
10504,open,1.0,30
10505,close,-1.0,41
10506,open,1.0,65
10507,close,-1.0,34
10508,open,1.0,51
10509,close,-1.0,68
10510,open,1.0,15
10511,close,-1.0,62
10512,open,1.0,33
10513,close,-1.0,43
10514,open,1.0,42
10515,close,-1.0,38
10516,open,1.0,50
10517,close,-1.0,45
10518,open,1.0,35
10519,close,-1.0,23
10520,open,1.0,42
10521,close,-1.0,50
10522,open,1.0,53
10523,close,-1.0,23
10524,open,1.0,14
10525,close,-1.0,36
10526,open,1.0,59
10527,close,-1.0,59
10528,open,1.0,35
10529,close,-1.0,38
10530,open,1.0,52
10531,close,-1.0,38
10532,open,1.0,20
10533,close,-1.0,2
10534,open,1.0,4
10535,close,-1.0,49
10536,open,1.0,32
10537,close,-1.0,46
10538,open,1.0,46
10539,close,-1.0,47
10540,open,1.0,36
10541,close,-1.0,40
10542,open,1.0,58
10543,close,-1.0,53
10544,open,1.0,63
10545,close,-1.0,42
10546,open,1.0,26
10547,close,-1.0,52
10548,open,1.0,20
10549,close,-1.0,30
10550,open,1.0,30
10551,close,-1.0,43
10552,open,1.0,34
10553,close,-1.0,39
10554,open,1.0,48
10555,close,-1.0,45
10556,open,1.0,50
10557,close,-1.0,29
10558,open,1.0,35
10559,close,-1.0,26
10560,open,1.0,45
10561,close,-1.0,37
10562,open,1.0,31
10563,close,-1.0,39
10564,open,1.0,42
10565,close,-1.0,42
10566,open,1.0,49
10567,close,-1.0,28
10568,open,1.0,62
10569,close,-1.0,39
10570,open,1.0,37
10571,close,-1.0,40
10572,open,1.0,43
10573,close,-1.0,35
10574,open,1.0,57
10575,close,-1.0,64
10576,open,1.0,61
10577,close,-1.0,35
10578,open,1.0,39
10579,close,-1.0,26
10580,open,1.0,51
10581,close,-1.0,26
10582,open,1.0,60
10583,close,-1.0,32
10584,open,1.0,17
10585,close,-1.0,35
10586,open,1.0,20
10587,close,-1.0,36
10588,open,1.0,36
10589,close,-1.0,42
10590,open,1.0,38
10591,close,-1.0,42
10592,open,1.0,48
10593,close,-1.0,35
10594,open,1.0,66
10595,close,-1.0,51
10596,open,1.0,30
10597,close,-1.0,27
10598,open,1.0,28
10599,close,-1.0,25
10600,open,1.0,28
10601,close,-1.0,27
10602,open,1.0,71
10603,close,-1.0,46
10604,open,1.0,14
10605,close,-1.0,26
10606,open,1.0,20
10607,close,-1.0,28
10608,open,1.0,43
10609,close,-1.0,38
10610,open,1.0,62
10611,close,-1.0,51
10612,open,1.0,53
10613,close,-1.0,32
10614,open,1.0,32
10615,close,-1.0,38
10616,open,1.0,53
10617,close,-1.0,34
10618,open,1.0,29
10619,close,-1.0,21
10620,open,1.0,24
10621,close,-1.0,35
10622,open,1.0,25
10623,close,-1.0,32
10624,open,1.0,46
10625,close,-1.0,42
10626,open,1.0,42
10627,close,-1.0,34
10628,open,1.0,69
10629,close,-1.0,64
10630,open,1.0,65
10631,close,-1.0,42
10632,open,1.0,40
10633,close,-1.0,56
10634,open,1.0,42
10635,close,-1.0,112
10636,open,1.0,27
10637,close,-1.0,93
10638,open,1.0,22
10639,close,-1.0,85
10640,open,1.0,44
10641,close,-1.0,79
10642,open,1.0,48
10643,close,-1.0,93
10644,open,1.0,94
10645,close,-1.0,104
10646,open,1.0,107
10647,close,-1.0,92
10648,open,1.0,63
10649,close,-1.0,132
10650,open,1.0,63
10651,close,-1.0,104
10652,open,1.0,36
10653,close,-1.0,69
10654,open,1.0,56
10655,close,-1.0,58
10656,open,1.0,27
10657,close,-1.0,39
10658,open,1.0,38
10659,close,-1.0,37
10660,open,1.0,28
10661,close,-1.0,49
10662,open,1.0,44
10663,close,-1.0,40
10664,open,1.0,43
10665,close,-1.0,47
10666,open,1.0,72
10667,close,-1.0,54
10668,open,1.0,76
10669,close,-1.0,65
10670,open,1.0,58
10671,close,-1.0,46
10672,open,1.0,67
10673,close,-1.0,45
10674,open,1.0,56
10675,close,-1.0,57
10676,open,1.0,66
10677,close,-1.0,35
10678,open,1.0,42
10679,close,-1.0,49
10680,open,1.0,76
10681,close,-1.0,40
10682,open,1.0,63
10683,close,-1.0,49
10684,open,1.0,48
10685,close,-1.0,58
10686,open,1.0,41
10687,close,-1.0,56
10688,open,1.0,57
10689,close,-1.0,36
10690,open,1.0,26
10691,close,-1.0,37
10692,open,1.0,50
10693,close,-1.0,50
10694,open,1.0,61
10695,close,-1.0,51
10696,open,1.0,51
10697,close,-1.0,50
10698,open,1.0,61
10699,close,-1.0,39
10700,open,1.0,73
10701,close,-1.0,32
10702,open,1.0,70
10703,close,-1.0,44
10704,open,1.0,33
10705,close,-1.0,57
10706,open,1.0,38
10707,close,-1.0,33
10708,open,1.0,58
10709,close,-1.0,42
10710,open,1.0,79
10711,close,-1.0,46
10712,open,1.0,36
10713,close,-1.0,43
10714,open,1.0,50
10715,close,-1.0,45
10716,open,1.0,38
10717,close,-1.0,48
10718,open,1.0,21
10719,close,-1.0,32
10720,open,1.0,35
10721,close,-1.0,59
10722,open,1.0,49
10723,close,-1.0,49
10724,open,1.0,38
10725,close,-1.0,59
10726,open,1.0,48
10727,close,-1.0,54
10728,open,1.0,65
10729,close,-1.0,27
10730,open,1.0,82
10731,close,-1.0,53
10732,open,1.0,32
10733,close,-1.0,38
10734,open,1.0,71
10735,close,-1.0,50
10736,open,1.0,46
10737,close,-1.0,50
10738,open,1.0,51
10739,close,-1.0,46
10740,open,1.0,45
10741,close,-1.0,48
10742,open,1.0,22
10743,close,-1.0,33
10744,open,1.0,28
10745,close,-1.0,48
10746,open,1.0,101
10747,close,-1.0,38
10748,open,1.0,61
10749,close,-1.0,38
10750,open,1.0,57
10751,close,-1.0,58
10752,open,1.0,32
10753,close,-1.0,56
10754,open,1.0,26
10755,close,-1.0,29
10756,open,1.0,50
10757,close,-1.0,82
10758,open,1.0,71
10759,close,-1.0,53
10760,open,1.0,45
10761,close,-1.0,45
10762,open,1.0,73
10763,close,-1.0,55
10764,open,1.0,44
10765,close,-1.0,52
10766,open,1.0,61
10767,close,-1.0,39
10768,open,1.0,28
10769,close,-1.0,77
10770,open,1.0,44
10771,close,-1.0,67
10772,open,1.0,41
10773,close,-1.0,41
10774,open,1.0,59
10775,close,-1.0,36
10776,open,1.0,66
10777,close,-1.0,41
10778,open,1.0,49
10779,close,-1.0,50
10780,open,1.0,77
10781,close,-1.0,53
10782,open,1.0,42
10783,close,-1.0,63
10784,open,1.0,59
10785,close,-1.0,61
10786,open,1.0,28
10787,close,-1.0,56
10788,open,1.0,46
10789,close,-1.0,60
10790,open,1.0,33
10791,close,-1.0,38
10792,open,1.0,32
10793,close,-1.0,27
10794,open,1.0,37
10795,close,-1.0,33
10796,open,1.0,22
10797,close,-1.0,33
10798,open,1.0,39
10799,close,-1.0,36
10800,open,1.0,42
10801,close,-1.0,40
10802,open,1.0,58
10803,close,-1.0,47
10804,open,1.0,59
10805,close,-1.0,53
10806,open,1.0,39
10807,close,-1.0,37
10808,open,1.0,54
10809,close,-1.0,35
10810,open,1.0,49
10811,close,-1.0,37
10812,open,1.0,46
10813,close,-1.0,32
10814,open,1.0,51
10815,close,-1.0,25
10816,open,1.0,90
10817,close,-1.0,46
10818,open,1.0,43
10819,close,-1.0,44
10820,open,1.0,25
10821,close,-1.0,55
10822,open,1.0,37
10823,close,-1.0,48
10824,open,1.0,39
10825,close,-1.0,31
10826,open,1.0,56
10827,close,-1.0,51
10828,open,1.0,21
10829,close,-1.0,33
10830,open,1.0,39
10831,close,-1.0,41
10832,open,1.0,35
10833,close,-1.0,34
10834,open,1.0,55
10835,close,-1.0,43
10836,open,1.0,30
10837,close,-1.0,34
10838,open,1.0,16
10839,close,-1.0,68
10840,open,1.0,47
10841,close,-1.0,37
10842,open,1.0,32
10843,close,-1.0,28
10844,open,1.0,31
10845,close,-1.0,38
10846,open,1.0,61
10847,close,-1.0,55
10848,open,1.0,71
10849,close,-1.0,70
10850,open,1.0,56
10851,close,-1.0,47
10852,open,1.0,21
10853,close,-1.0,35
10854,open,1.0,55
10855,close,-1.0,38
10856,open,1.0,73
10857,close,-1.0,46
10858,open,1.0,82
10859,close,-1.0,51
10860,open,1.0,59
10861,close,-1.0,68
10862,open,1.0,33
10863,close,-1.0,41
10864,open,1.0,62
10865,close,-1.0,36
10866,open,1.0,82
10867,close,-1.0,47
10868,open,1.0,35
10869,close,-1.0,54
10870,open,1.0,60
10871,close,-1.0,44
10872,open,1.0,48
10873,close,-1.0,47
10874,open,1.0,31
10875,close,-1.0,38
10876,open,1.0,18
10877,close,-1.0,33
10878,open,1.0,36
10879,close,-1.0,31
10880,open,1.0,55
10881,close,-1.0,58
10882,open,1.0,46
10883,close,-1.0,43
10884,open,1.0,53
10885,close,-1.0,38
10886,open,1.0,31
10887,close,-1.0,43
10888,open,1.0,64
10889,close,-1.0,61
10890,open,1.0,28
10891,close,-1.0,45
10892,open,1.0,76
10893,close,-1.0,46
10894,open,1.0,31
10895,close,-1.0,40
10896,open,1.0,26
10897,close,-1.0,47
10898,open,1.0,35
10899,close,-1.0,41
10900,open,1.0,31
10901,close,-1.0,38
10902,open,1.0,26
10903,close,-1.0,40
10904,open,1.0,48
10905,close,-1.0,28
10906,open,1.0,60
10907,close,-1.0,48
10908,open,1.0,50
10909,close,-1.0,98
10910,open,1.0,67
10911,close,-1.0,34
10912,open,1.0,42
10913,close,-1.0,49
10914,open,1.0,61
