episode_index,split,environment,source_split,raw_segment_id,raw_episode_id,raw_episode_start,raw_episode_end,segment_start,segment_end,segment_length,task_name,language_text,language_embedding_dim,language_embedding_sha1,max_valid_actions_from_first_frame,requires_action_padding_for_chunk
635,train,B,training,1984,25,123655,144539,134660,134702,43,push_red_block_left,sweep the red block to the left,384,5709e27e0a7b4d1629d8d0d27c3694bee269d2c2,43,1
636,train,B,training,1988,37,204387,212690,209494,209558,65,rotate_pink_block_right,"grasp the pink block, then rotate it right",384,d24993a3d88f96d0ae405575e4eabd8c9d8f859e,65,1
637,train,B,training,1991,64,565778,589422,567360,567424,65,rotate_blue_block_right,grasp the blue block and rotate it right,384,b248b50bb67a76ec933a1417243076345fdc7f44,65,1
638,train,B,training,1993,16,72876,74330,74168,74232,65,push_red_block_right,push the red block towards the right,384,8cc607b608c86db63fb423c5c54451cd00a65af7,65,1
639,train,B,training,1995,53,322958,349180,340441,340505,65,push_pink_block_right,push right the pink block,384,30807fed4d9963f7e5992823e1259898984ae58e,65,1
640,train,B,training,1997,36,196871,204386,199503,199567,65,push_red_block_left,slide left the red block,384,aa1a12622941a22d26abaf0497ace50e99f2c473,65,1
641,train,B,training,1998,1,3687,7911,5521,5569,49,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,49,1
642,train,B,training,2002,61,456757,500843,481415,481479,65,rotate_blue_block_right,rotate right the blue block,384,4e1bfda8fa001d386d95f0b2b3e61c31960dd640,65,1
643,train,B,training,2007,32,170104,180357,177474,177538,65,rotate_red_block_right,turn the red block right,384,52f95406fadcfa132d7a48dbea826f986bc687f9,65,1
644,train,B,training,2009,55,356202,398271,390226,390290,65,push_red_block_left,slide left the red block,384,aa1a12622941a22d26abaf0497ace50e99f2c473,65,1
645,train,B,training,2014,55,356202,398271,380376,380440,65,push_pink_block_left,sweep the pink block to the left,384,7bbea22c3d4cce1825bed139f6482d7ca3c3144e,65,1
646,train,B,training,2015,53,322958,349180,325833,325897,65,push_pink_block_right,sweep the pink block to the right,384,3c93eaa45dbf4f80499d667dd3f68fd6f4de8ba5,65,1
647,train,B,training,2018,1,3687,7911,5014,5078,65,rotate_blue_block_right,take the blue block and rotate it right,384,bf42fb3183fbde71ca0e26861b90103807857a01,65,1
648,train,B,training,2019,61,456757,500843,470359,470423,65,rotate_blue_block_right,"grasp the blue block, then rotate it right",384,cbced79845e2fd196a17b043bc23daf5a779c9f8,65,1
649,train,B,training,2020,51,300899,301602,300920,300984,65,push_pink_block_right,sweep the pink block to the right,384,3c93eaa45dbf4f80499d667dd3f68fd6f4de8ba5,65,1
650,train,B,training,2021,11,49470,54831,52763,52827,65,push_red_block_left,push the red block towards the left,384,29023fd16fdfda1fd26b308e8f3ff42668ebcd95,65,1
651,train,B,training,2024,62,500844,532402,504056,504120,65,push_pink_block_right,go push the pink block to the right,384,993cbf3a9308899cb79d4a09646feab09e911b98,65,1
652,train,B,training,2025,36,196871,204386,197698,197762,65,rotate_blue_block_right,take the blue block and rotate it right,384,bf42fb3183fbde71ca0e26861b90103807857a01,65,1
653,train,B,training,2026,3,9790,20069,10440,10504,65,push_pink_block_right,push the pink block to the right,384,62b88c19800022a8267082f8f1650358647315b2,65,1
654,train,B,training,2027,41,228698,233103,229569,229633,65,rotate_pink_block_right,rotate the pink block towards the right,384,e8d3aa39e138b429a5f67a6f5b711af9cfc2f43e,65,1
655,train,B,training,2038,65,589423,596230,594727,594791,65,rotate_red_block_right,rotate right the red block,384,cf312b999d36fa26a70f5e4b74ddaecc9a6cb343,65,1
656,train,B,training,2039,66,596231,598909,596250,596314,65,push_pink_block_left,sweep the pink block to the left,384,7bbea22c3d4cce1825bed139f6482d7ca3c3144e,65,1
657,train,B,training,2043,9,38196,41201,40637,40701,65,rotate_pink_block_right,"grasp the pink block, then turn it right",384,97df24780ed6ad527968e9de1e0631b48483fa11,65,1
658,train,B,training,2044,55,356202,398271,365923,365987,65,push_pink_block_right,sweep the pink block to the right,384,3c93eaa45dbf4f80499d667dd3f68fd6f4de8ba5,65,1
659,train,B,training,2045,12,54832,58395,55026,55071,46,push_pink_block_left,sweep the pink block to the left,384,7bbea22c3d4cce1825bed139f6482d7ca3c3144e,46,1
660,train,B,training,2048,59,435435,451284,437277,437341,65,rotate_blue_block_right,take the blue block and rotate it right,384,bf42fb3183fbde71ca0e26861b90103807857a01,65,1
661,train,B,training,2053,10,41202,49469,42329,42393,65,rotate_blue_block_right,"grasp the blue block, then turn it right",384,172302c50428a96220c94630019b9a90a6c4bfa3,65,1
662,train,B,training,2056,63,532403,565777,564808,564872,65,rotate_blue_block_right,take the blue block and turn it right,384,7755ea9e7b4fa28b79e79fad5631e9db00f6e555,65,1
663,train,B,training,2061,38,212691,218800,218195,218259,65,rotate_red_block_right,rotate the red block to the right,384,8c999fe9e41c2d543a9c5474ce95c3d11e5135c2,65,1
664,train,B,training,2062,55,356202,398271,380374,380438,65,push_pink_block_left,go push the pink block to the left,384,8b3ea60e6738844286a4750ff98a5a672df51fd3,65,1
665,train,B,training,2063,13,58396,61335,59085,59149,65,push_pink_block_left,slide the pink block to the left,384,64d28ca24d30efc7136171e7c094c10d23d28d1f,65,1
666,train,B,training,2064,52,301603,322957,320065,320129,65,push_pink_block_left,slide the pink block to the left,384,64d28ca24d30efc7136171e7c094c10d23d28d1f,65,1
667,train,B,training,2065,53,322958,349180,340288,340352,65,push_pink_block_left,push left the pink block,384,08c1578b5020868a9ec2308ad7895f49743cb133,65,1
668,train,B,training,2068,10,41202,49469,44342,44406,65,rotate_pink_block_right,take the pink block and rotate it right,384,209df8370f782818deb68778288e7f0e4d1ab8b7,65,1
669,train,B,training,2069,34,184482,192092,187593,187657,65,push_pink_block_left,go push the pink block to the left,384,624e49b0e9ac92f1f731ba96529663acd13dcd63,65,1
670,train,B,training,2078,37,204387,212690,209491,209555,65,rotate_pink_block_right,turn the pink block right,384,49e2843caa0f977800fdedab15f5ad80eafff0ee,65,1
671,train,B,training,2079,25,123655,144539,137475,137539,65,rotate_pink_block_right,"grasp the pink block, then turn it right",384,97df24780ed6ad527968e9de1e0631b48483fa11,65,1
672,train,B,training,2082,58,424675,435434,433247,433295,49,rotate_pink_block_right,turn the pink block right,384,49e2843caa0f977800fdedab15f5ad80eafff0ee,49,1
673,train,B,training,2085,12,54832,58395,54847,54911,65,rotate_pink_block_right,take the pink block and turn it right,384,f210ea7ff4303c24fe82c072ca1d278c0ea8b211,65,1
674,train,B,training,2093,41,228698,233103,229560,229624,65,rotate_pink_block_right,turn the pink block right,384,49e2843caa0f977800fdedab15f5ad80eafff0ee,65,1
675,train,B,training,2099,44,244739,265077,255897,255930,34,rotate_red_block_right,rotate the red block towards the right,384,8c8703c17924fd6c887c624c0a89074584f6d15d,34,1
676,train,B,training,2100,25,123655,144539,137474,137538,65,rotate_pink_block_right,rotate right the pink block,384,553e04e0538928784d4696daf4e0b7c5d46aa43e,65,1
677,train,B,training,2104,25,123655,144539,124869,124933,65,rotate_pink_block_right,"grasp the pink block, then rotate it right",384,d24993a3d88f96d0ae405575e4eabd8c9d8f859e,65,1
678,train,B,training,2106,32,170104,180357,179231,179295,65,rotate_pink_block_right,take the pink block and rotate it right,384,209df8370f782818deb68778288e7f0e4d1ab8b7,65,1
679,train,B,training,2108,25,123655,144539,140448,140512,65,rotate_pink_block_right,grasp the pink block and turn it right,384,5d8903798dd609fe613d0067b1e9827c3d37a36a,65,1
680,train,B,training,2113,24,114064,123654,121488,121552,65,rotate_red_block_right,take the red block and rotate it right,384,a041e042ed2008324e01ad001abb1de526305075,65,1
681,train,B,training,2127,32,170104,180357,179234,179298,65,rotate_pink_block_right,take the pink block and turn it right,384,f210ea7ff4303c24fe82c072ca1d278c0ea8b211,65,1
682,train,B,training,2128,25,123655,144539,137477,137541,65,rotate_pink_block_right,turn the pink block right,384,49e2843caa0f977800fdedab15f5ad80eafff0ee,65,1
683,train,B,training,2132,52,301603,322957,302734,302798,65,push_blue_block_right,slide right the blue block,384,8364d5cb36dd5d8f615a0091742e2e927ade59a8,65,1
684,train,B,training,2133,35,192093,196870,195157,195221,65,move_slider_left,slide the door all the way to the left,384,8379b7b5b88afec907e57d603057a8f1fe402ac5,65,1
685,train,B,training,2134,61,456757,500843,481921,481985,65,open_drawer,"grasp the handle of the drawer, then open it",384,a5af5fbe486f11ece927c30457a126410dc8e055,65,1
686,train,B,training,2137,25,123655,144539,128070,128134,65,lift_red_block_slider,lift the red block lying in the cabinet,384,174a5cf1cce81003bd149c71f783c9ee659103e6,65,1
687,train,B,training,2138,48,272233,289411,284316,284380,65,move_slider_right,grasp the door handle and move the door to the right,384,522646625b57645d4822da458e64b3d11b446ca3,65,1
688,train,B,training,2140,55,356202,398271,357660,357724,65,turn_off_led,push down the button to turn off the green light,384,2eb329a8f7f3ecc3f816c05f7e692e271a737346,65,1
689,train,B,training,2145,9,38196,41201,40233,40297,65,place_in_slider,put the grasped object in the sliding cabinet,384,10ecbe4f6ebc7046acfe137e455a3a17d3648e73,65,1
690,train,B,training,2149,57,408002,424674,409393,409457,65,move_slider_right,"slide the door to the right, then let it go",384,c55c9bf7585ce686a91159ec47d2e956c8ed339a,65,1
691,train,B,training,2152,25,123655,144539,140825,140889,65,move_slider_left,move the door to the left,384,bc618c7bc1664980de3783a7dcde2ba2574a1c22,65,1
692,train,B,training,2154,57,408002,424674,422684,422748,65,lift_red_block_table,grasp the red block and lift it up,384,cdd8796fba242f419a4ec74db60e5fb4b9ec0e95,65,1
693,train,B,training,2155,40,223462,228697,227286,227350,65,turn_on_led,turn on the led light,384,d8e18cc33e33c2bd1f8ddbfd1c5f077587e845d0,65,1
694,train,B,training,2156,24,114064,123654,115589,115653,65,turn_off_led,toggle the button to turn off the green light,384,eba5b9f9fd7c56cd96612d70773b87a164862f4c,65,1
695,train,B,training,2157,61,456757,500843,460676,460740,65,turn_on_lightbulb,slide up the switch,384,0558b741355903c8c0f0a77266a86976706e7028,65,1
696,train,B,training,2159,1,3687,7911,4218,4282,65,lift_red_block_table,grasp the red block on the table and lift it up,384,d01b9df5c76130b43252975927933cd55d636783,65,1
697,train,B,training,2161,63,532403,565777,562293,562357,65,move_slider_left,move the door to the left,384,bc618c7bc1664980de3783a7dcde2ba2574a1c22,65,1
698,train,B,training,2164,53,322958,349180,342632,342696,65,turn_off_led,toggle the button to turn off the led light,384,20d8180bdd2748b30f163eb7f61dadba4527509a,65,1
699,train,B,training,2166,64,565778,589422,575467,575531,65,close_drawer,go close the drawer,384,e53ff1514bc4975368435f54b20e307e4bbbc76f,65,1
700,train,B,training,2168,61,456757,500843,457266,457301,36,lift_pink_block_table,"grasp the pink block, then lift it up",384,087cf54afc0a5198ef87a6a761d911dd982cda83,36,1
701,train,B,training,2172,62,500844,532402,518221,518285,65,lift_red_block_drawer,go towards the red block in the drawer and grasp it,384,66c61a3a786399248a4051d8e4fd18996b33ea06,65,1
702,train,B,training,2177,52,301603,322957,314359,314423,65,lift_blue_block_table,"grasp the blue block, then lift it up",384,4926663f02a945ebabd0299d368367a5a869695a,65,1
703,train,B,training,2181,61,456757,500843,462259,462293,35,lift_blue_block_drawer,grasp the blue block from the drawer,384,a45fd67325c6ef6095ce40b399933f3eb256375d,35,1
704,train,B,training,2184,52,301603,322957,312822,312886,65,close_drawer,grasp the drawer handle and close it,384,5d8fb55887af517a3055b3c933140aad7eb644f9,65,1
705,train,B,training,2185,48,272233,289411,273156,273220,65,close_drawer,close the cabinet drawer,384,f611fd0ca2a4dd355b8040e256fb8e8d1567bfc0,65,1
706,train,B,training,2188,61,456757,500843,473196,473260,65,rotate_pink_block_left,"grasp the pink block, then rotate it left",384,4e36abc3aba1566ba67cca77d430c7a05077b046,65,1
707,train,B,training,2192,58,424675,435434,433030,433094,65,lift_blue_block_drawer,go towards the blue block in the drawer and grasp it,384,c92c74f2a67ce24a738fc14875b7ccfb1cc93ff6,65,1
708,train,B,training,2194,47,267917,272232,270174,270238,65,move_slider_left,grasp the door handle and slide the door to the left,384,1718ca13cc58d3cb3c49d96b94e45fb3d5ec25ee,65,1
709,train,B,training,2197,62,500844,532402,507447,507511,65,move_slider_left,"grasp the door handle, then move the door to the left",384,71f326451e14c878e8fda47605df8beafa2e95f3,65,1
710,train,B,training,2203,7,29482,34462,30761,30825,65,turn_off_lightbulb,turn off the yellow lamp,384,e92625b57c6d36ca4364653f1b9c66fd37182042,65,1
711,train,B,training,2204,41,228698,233103,231356,231420,65,move_slider_left,push the door to the left side,384,019e7f922c1744e84b2689f2af331479d775b307,65,1
712,train,B,training,2205,16,72876,74330,73818,73882,65,lift_blue_block_table,pick up the blue block from the table,384,1d6103efc27c234f1a813cc7343dfc47481a2b21,65,1
713,train,B,training,2208,33,180358,184481,183325,183389,65,rotate_blue_block_left,grasp the blue block and rotate it left,384,3d4f1a44722753c566dd0de22954bee95a0792bb,65,1
714,train,B,training,2210,52,301603,322957,303499,303563,65,close_drawer,push the drawer,384,6b9f78353e8010cd8f4a552b4c477984a2a5d724,65,1
715,train,B,training,2212,15,66823,72875,72125,72189,65,close_drawer,close the cabinet drawer,384,f611fd0ca2a4dd355b8040e256fb8e8d1567bfc0,65,1
716,train,B,training,2217,64,565778,589422,579656,579720,65,turn_off_led,turn off the led,384,91c6bbe2ce44a27f0acfd5abe2b608b9a7262dd1,65,1
717,train,B,training,2221,50,291366,300898,298673,298737,65,move_slider_left,move the door to the left side,384,51a3efeec060bc3590b7714e95b38e22860c6177,65,1
718,train,B,training,2223,30,162212,168817,168010,168074,65,push_into_drawer,sweep the object into the drawer,384,42eeabc36fb7682d5797efc33eab46c3d88e7591,65,1
719,train,B,training,2227,44,244739,265077,257006,257052,47,place_in_drawer,place the block in the drawer,384,9a806d075a7fb1a1d0357b92eed3414a68541a07,47,1
720,train,B,training,2241,59,435435,451284,440509,440573,65,lift_red_block_drawer,go towards the red block in the drawer and grasp it,384,66c61a3a786399248a4051d8e4fd18996b33ea06,65,1
721,train,B,training,2242,5,21763,27965,27178,27242,65,lift_pink_block_slider,pick up the pink block from the sliding cabinet,384,bc44eb597b6550e9249854c363c77216e7760294,65,1
722,train,B,training,2243,62,500844,532402,522317,522354,38,lift_red_block_drawer,grasp the red block from the drawer,384,2603ea47db87bb3035c69ab71af2b41fd533911b,38,1
723,train,B,training,2249,44,244739,265077,262363,262427,65,lift_blue_block_slider,lift the blue block lying in the slider,384,a7db57c2927291e892f4aa2e8296ccf998521581,65,1
724,train,B,training,2253,52,301603,322957,307383,307447,65,lift_blue_block_drawer,grasp the blue block from the drawer,384,a45fd67325c6ef6095ce40b399933f3eb256375d,65,1
725,train,B,training,2254,63,532403,565777,561445,561509,65,turn_on_led,turn on the led lamp,384,f92a56343eabe4fbe16b7e2b388722ca3bb386eb,65,1
726,train,B,training,2259,19,85088,94884,88193,88257,65,turn_off_lightbulb,turn off the yellow lamp,384,e92625b57c6d36ca4364653f1b9c66fd37182042,65,1
727,train,B,training,2261,59,435435,451284,436483,436527,45,stack_block,place the block on top of another block,384,40df196037af7aa6b1d906949a577bff224c783e,45,1
728,train,B,training,2263,66,596231,598909,598503,598567,65,lift_red_block_table,"grasp the red block on the table, then lift it up",384,2d9221ef21de050b2f10f4cb75a426d22f35a6d2,65,1
729,train,B,training,2266,24,114064,123654,115486,115550,65,close_drawer,close the cabinet drawer,384,f611fd0ca2a4dd355b8040e256fb8e8d1567bfc0,65,1
730,train,B,training,2267,63,532403,565777,562972,563036,65,open_drawer,"grasp the drawer handle, then open it",384,9cf49cbe1b390c87a45e60c5eb70064175c5bdba,65,1
731,train,B,training,2268,55,356202,398271,397481,397545,65,move_slider_right,"slide the door to the right, then let it go",384,c55c9bf7585ce686a91159ec47d2e956c8ed339a,65,1
732,train,B,training,2269,41,228698,233103,231067,231131,65,unstack_block,take off the stacked block,384,1ecbeeac65f20f796ea4c9c6dcfc7264f28751e7,65,1
733,train,B,training,2273,63,532403,565777,550534,550598,65,push_blue_block_right,slide right the blue block,384,8364d5cb36dd5d8f615a0091742e2e927ade59a8,65,1
