episode_index,split,environment,source_split,raw_segment_id,raw_episode_id,raw_episode_start,raw_episode_end,segment_start,segment_end,segment_length,task_name,language_text,language_embedding_dim,language_embedding_sha1,max_valid_actions_from_first_frame,requires_action_padding_for_chunk
1888,train,A,training,6331,141,1673771,1700474,1695906,1695970,65,rotate_pink_block_left,turn the pink block left,384,869590ce0eab1c79ea39144bc47c7ffe6992cb6b,65,1
1889,train,A,training,6338,119,1352229,1362443,1358415,1358479,65,rotate_pink_block_right,grasp the pink block and rotate it right,384,bfe0078310785e85dc631f905edbd7596c7fceed,65,1
1890,train,A,training,6339,135,1557989,1573798,1571691,1571755,65,rotate_red_block_left,rotate the red block towards the left,384,a9e0abcc4b7632fbc290c61c4ad1e2d578a3d44c,65,1
1891,train,A,training,6340,133,1502218,1533347,1529399,1529463,65,rotate_red_block_left,rotate the red block to the left,384,812e6965d94bcc493eccd584b2a08ce9dadf4930,65,1
1892,train,A,training,6344,137,1605554,1620910,1617598,1617662,65,rotate_blue_block_left,turn the blue block left,384,e4842abe729701e6df1608f0427439c0fe4a04ce,65,1
1893,train,A,training,6345,140,1657976,1673770,1661102,1661166,65,push_blue_block_left,sweep the blue block to the left,384,4ed24085bcd3956df6b1f414998b44f6adee8d5c,65,1
1894,train,A,training,6349,125,1412387,1442003,1438645,1438709,65,rotate_red_block_left,take the red block and turn it left,384,d55eebbbab34d1898db8fccacd253916a5fdb7bc,65,1
1895,train,A,training,6351,109,1233060,1248612,1236992,1237056,65,rotate_pink_block_right,"grasp the pink block, then rotate it right",384,d24993a3d88f96d0ae405575e4eabd8c9d8f859e,65,1
1896,train,A,training,6354,144,1741071,1769597,1753288,1753352,65,rotate_red_block_left,grasp the red block and rotate it left,384,9586289d8b00ce6baed02eee0c9d0209e0ce53f8,65,1
1897,train,A,training,6359,143,1709798,1741070,1717913,1717977,65,push_blue_block_right,slide the blue block towards the right,384,8feb19678f28a3ddd18b3d0e033516c97c226382,65,1
1898,train,A,training,6362,133,1502218,1533347,1527089,1527153,65,rotate_pink_block_left,"grasp the pink block, then rotate it left",384,4e36abc3aba1566ba67cca77d430c7a05077b046,65,1
1899,train,A,training,6363,138,1620911,1647526,1624034,1624098,65,push_red_block_right,push right the red block,384,47664eb3cd1a54f1e88662b63f873af2c7990aeb,65,1
1900,train,A,training,6365,139,1647527,1657975,1651674,1651738,65,push_pink_block_right,push right the pink block,384,30807fed4d9963f7e5992823e1259898984ae58e,65,1
1901,train,A,training,6367,119,1352229,1362443,1361164,1361228,65,rotate_pink_block_right,rotate the pink block towards the right,384,e8d3aa39e138b429a5f67a6f5b711af9cfc2f43e,65,1
1902,train,A,training,6368,128,1471756,1480172,1472170,1472234,65,push_red_block_left,slide the red block to the left,384,5c23ec58f4678e7e111f1518edbfaf6648bb46bd,65,1
1903,train,A,training,6372,145,1769598,1785230,1781539,1781603,65,push_pink_block_right,slide the pink block towards the right,384,fcfa7dfcd55c1733dae0378d56a521589f2d8437,65,1
1904,train,A,training,6373,134,1533348,1557988,1545279,1545343,65,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,65,1
1905,train,A,training,6375,138,1620911,1647526,1644639,1644703,65,rotate_blue_block_right,rotate the blue block towards the right,384,4bb8eaddfb063331d043d6bff032e354c704b7af,65,1
1906,train,A,training,6380,126,1442004,1455309,1451917,1451981,65,push_blue_block_left,push left the blue block,384,780e3f076adbd60e19482b0d1ca766b236a5caf8,65,1
1907,train,A,training,6384,120,1362444,1368752,1365930,1365994,65,rotate_blue_block_left,"grasp the blue block, then rotate it left",384,1a85a0d649bf047f867ebbe35552e7d4eb259dee,65,1
1908,train,A,training,6393,105,1207969,1222630,1209053,1209117,65,rotate_pink_block_left,rotate the pink block 90 degrees to the left,384,debad67f529b280964b4c0351560c6bd67a7b590,65,1
1909,train,A,training,6399,138,1620911,1647526,1643518,1643582,65,rotate_red_block_left,"grasp the red block, then rotate it left",384,8b040d1a769b3321f487d0c8c9e8105f4779d115,65,1
1910,train,A,training,6400,145,1769598,1785230,1776976,1777040,65,rotate_blue_block_left,turn the blue block left,384,9725253cdce0d5578eb124e62fa310766b4c9323,65,1
1911,train,A,training,6404,112,1258977,1287601,1286825,1286889,65,push_blue_block_left,push the blue block towards the left,384,a0c33934c0ac7f78e1b9b66f288d7fb8e52c08c8,65,1
1912,train,A,training,6408,126,1442004,1455309,1448210,1448274,65,rotate_pink_block_right,rotate right the pink block,384,553e04e0538928784d4696daf4e0b7c5d46aa43e,65,1
1913,train,A,training,6410,133,1502218,1533347,1504105,1504169,65,push_pink_block_left,slide the pink block towards the left,384,7a54cce9b76747eaf703d94599e7523d48414bda,65,1
1914,train,A,training,6412,115,1309995,1335805,1332892,1332939,48,push_blue_block_right,slide the blue block towards the right,384,8feb19678f28a3ddd18b3d0e033516c97c226382,48,1
1915,train,A,training,6415,101,1191339,1198716,1192622,1192686,65,push_blue_block_left,go push the blue block to the left,384,f5b257c47e60c5db6d2b6cba710661bb7771c206,65,1
1916,train,A,training,6416,102,1198717,1200364,1199432,1199496,65,push_blue_block_left,go push the blue block to the left,384,f5b257c47e60c5db6d2b6cba710661bb7771c206,65,1
1917,train,A,training,6418,132,1493049,1502217,1497882,1497946,65,push_blue_block_right,slide the blue block to the right,384,095734881ae65c354b8095e880921d166ec24bfd,65,1
1918,train,A,training,6426,112,1258977,1287601,1281625,1281689,65,rotate_red_block_left,"grasp the red block, then rotate it left",384,8b040d1a769b3321f487d0c8c9e8105f4779d115,65,1
1919,train,A,training,6427,109,1233060,1248612,1238347,1238411,65,rotate_pink_block_right,"grasp the pink block, then turn it right",384,97df24780ed6ad527968e9de1e0631b48483fa11,65,1
1920,train,A,training,6430,124,1388506,1412386,1388549,1388613,65,push_pink_block_right,slide right the pink block,384,c2f0c53423a9f41b5e650a6cca022d2e4bbf1801,65,1
1921,train,A,training,6431,144,1741071,1769597,1766381,1766416,36,push_red_block_left,push the red block towards the left,384,29023fd16fdfda1fd26b308e8f3ff42668ebcd95,36,1
1922,train,A,training,6438,124,1388506,1412386,1399312,1399356,45,push_red_block_right,push the red block towards the right,384,8cc607b608c86db63fb423c5c54451cd00a65af7,45,1
1923,train,A,training,6439,144,1741071,1769597,1766411,1766446,36,push_red_block_left,push the red block towards the left,384,29023fd16fdfda1fd26b308e8f3ff42668ebcd95,36,1
1924,train,A,training,6451,143,1709798,1741070,1733986,1734050,65,push_pink_block_right,go slide the pink block to the right,384,01ef61e13d1d46537570bd8d0286f6d1f125a523,65,1
1925,train,A,training,6455,143,1709798,1741070,1735290,1735354,65,push_red_block_left,slide left the red block,384,999c05ccd88d6f9287bff4121e1af6d9ce7a9ec1,65,1
1926,train,A,training,6461,135,1557989,1573798,1569290,1569326,37,push_pink_block_right,go push the pink block to the right,384,993cbf3a9308899cb79d4a09646feab09e911b98,37,1
1927,train,A,training,6470,145,1769598,1785230,1777366,1777430,65,push_blue_block_left,slide the blue block to the left,384,34e1e97e07e78b1a94e5bb6db4c5f6d2eaac35a0,65,1
1928,train,A,training,6472,135,1557989,1573798,1563740,1563804,65,push_pink_block_right,sweep the pink block to the right,384,3c93eaa45dbf4f80499d667dd3f68fd6f4de8ba5,65,1
1929,train,A,training,6473,136,1573799,1605553,1578978,1579042,65,push_red_block_right,push right the red block,384,130bdc6935a9f984652473b2780b33e154506734,65,1
1930,train,A,training,6477,125,1412387,1442003,1431457,1431521,65,rotate_red_block_right,turn the red block right,384,52f95406fadcfa132d7a48dbea826f986bc687f9,65,1
1931,train,A,training,6478,101,1191339,1198716,1193829,1193893,65,push_red_block_right,slide the red block to the right,384,e2e73c023f10042acf9dca157a7e7b58202281ff,65,1
1932,train,A,training,6482,140,1657976,1673770,1661882,1661946,65,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,65,1
1933,train,A,training,6489,138,1620911,1647526,1626756,1626820,65,rotate_red_block_right,grasp the red block and turn it right,384,9862943b4fa8c213b58edcfe9118c2926a92dced,65,1
1934,train,A,training,6500,144,1741071,1769597,1756875,1756911,37,push_red_block_left,go slide the red block to the left,384,dbeed5549d33a1dc56deb068abb0637ca47702ab,37,1
1935,train,A,training,6506,136,1573799,1605553,1594605,1594669,65,push_pink_block_right,go slide the pink block to the right,384,01ef61e13d1d46537570bd8d0286f6d1f125a523,65,1
1936,train,A,training,6508,125,1412387,1442003,1432255,1432319,65,rotate_red_block_right,grasp the red block and turn it right,384,9862943b4fa8c213b58edcfe9118c2926a92dced,65,1
1937,train,A,training,6511,134,1533348,1557988,1544618,1544682,65,rotate_blue_block_right,"grasp the blue block, then turn it right",384,172302c50428a96220c94630019b9a90a6c4bfa3,65,1
1938,train,A,training,6512,133,1502218,1533347,1506175,1506239,65,push_pink_block_right,push the pink block towards the right,384,0de603cc36869154b1bf205243b0ba11db717adc,65,1
1939,train,A,training,6529,112,1258977,1287601,1269348,1269412,65,push_pink_block_right,push the pink block towards the right,384,0de603cc36869154b1bf205243b0ba11db717adc,65,1
1940,train,A,training,6532,112,1258977,1287601,1271641,1271705,65,push_red_block_left,go push the red block to the left,384,66bec0d1b96fe300e3019408ab9d9158a52df6ad,65,1
1941,train,A,training,6537,122,1371768,1382125,1373279,1373343,65,rotate_pink_block_right,"grasp the pink block, then rotate it right",384,d24993a3d88f96d0ae405575e4eabd8c9d8f859e,65,1
1942,train,A,training,6540,125,1412387,1442003,1435714,1435759,46,push_red_block_left,go slide the red block to the left,384,4f49e32c3c49dadc5b8061232b83071503ccd911,46,1
1943,train,A,training,6546,141,1673771,1700474,1686429,1686470,42,push_pink_block_right,slide the pink block towards the right,384,fcfa7dfcd55c1733dae0378d56a521589f2d8437,42,1
1944,train,A,training,6547,129,1480173,1487720,1481004,1481068,65,push_pink_block_left,push the pink block towards the left,384,130041d9dfe341a304c59772e119b71529987007,65,1
1945,train,A,training,6550,135,1557989,1573798,1562269,1562333,65,rotate_blue_block_right,rotate right the blue block,384,4e1bfda8fa001d386d95f0b2b3e61c31960dd640,65,1
1946,train,A,training,6553,119,1352229,1362443,1358419,1358483,65,rotate_pink_block_right,rotate the pink block to the right,384,8ba9a5fd7a29ba3426869474c925f82798a0c9e3,65,1
1947,train,A,training,6554,112,1258977,1287601,1282759,1282823,65,rotate_blue_block_right,rotate the blue block towards the right,384,4bb8eaddfb063331d043d6bff032e354c704b7af,65,1
1948,train,A,training,6556,113,1287602,1305465,1294411,1294475,65,push_pink_block_left,push the pink block to the left,384,2a1e53f710e3634047642a6088ea0594aa132a7b,65,1
1949,train,A,training,6560,140,1657976,1673770,1662112,1662176,65,rotate_blue_block_right,take the blue block and rotate it right,384,bf42fb3183fbde71ca0e26861b90103807857a01,65,1
1950,train,A,training,6561,125,1412387,1442003,1428678,1428742,65,rotate_red_block_right,rotate the red block towards the right,384,8c8703c17924fd6c887c624c0a89074584f6d15d,65,1
1951,train,A,training,6562,141,1673771,1700474,1686630,1686670,41,push_pink_block_left,push the pink block towards the left,384,130041d9dfe341a304c59772e119b71529987007,41,1
1952,train,A,training,6564,132,1493049,1502217,1495208,1495272,65,push_pink_block_left,go slide the pink block to the left,384,dc325eca240491f969bdb36505e7715bea821bb2,65,1
1953,train,A,training,6568,133,1502218,1533347,1504102,1504166,65,push_pink_block_left,slide left the pink block,384,5ced633f5b803fe006ff87edefdedcef53615830,65,1
1954,train,A,training,6571,140,1657976,1673770,1662114,1662178,65,rotate_blue_block_right,take the blue block and turn it right,384,7755ea9e7b4fa28b79e79fad5631e9db00f6e555,65,1
1955,train,A,training,6574,144,1741071,1769597,1757413,1757477,65,rotate_pink_block_right,take the pink block and turn it right,384,f210ea7ff4303c24fe82c072ca1d278c0ea8b211,65,1
1956,train,A,training,6575,125,1412387,1442003,1421572,1421636,65,rotate_red_block_right,rotate right the red block,384,5a11c8703d5cb3e832e20821003bc98728ab92ca,65,1
1957,train,A,training,6576,125,1412387,1442003,1421570,1421634,65,rotate_red_block_right,rotate the red block towards the right,384,8c8703c17924fd6c887c624c0a89074584f6d15d,65,1
1958,train,A,training,6577,122,1371768,1382125,1380076,1380140,65,rotate_pink_block_right,rotate the pink block towards the right,384,e8d3aa39e138b429a5f67a6f5b711af9cfc2f43e,65,1
1959,train,A,training,6578,123,1382126,1388505,1384619,1384665,47,rotate_red_block_right,turn the red block right,384,52f95406fadcfa132d7a48dbea826f986bc687f9,47,1
1960,train,A,training,6579,109,1233060,1248612,1238351,1238415,65,rotate_pink_block_right,"grasp the pink block, then turn it right",384,97df24780ed6ad527968e9de1e0631b48483fa11,65,1
1961,train,A,training,6581,105,1207969,1222630,1214731,1214795,65,rotate_red_block_right,take the red block and rotate it right,384,a041e042ed2008324e01ad001abb1de526305075,65,1
1962,train,A,training,6584,131,1489331,1493048,1492855,1492898,44,rotate_red_block_right,rotate the red block to the right,384,8c999fe9e41c2d543a9c5474ce95c3d11e5135c2,44,1
1963,train,A,training,6586,132,1493049,1502217,1494928,1494992,65,rotate_pink_block_right,take the pink block and turn it right,384,f210ea7ff4303c24fe82c072ca1d278c0ea8b211,65,1
1964,train,A,training,6588,124,1388506,1412386,1397709,1397773,65,rotate_red_block_right,"grasp the red block, then turn it right",384,ffa3af0c509fc82f04c56f4bd92331022ac9ca3c,65,1
1965,train,A,training,6590,122,1371768,1382125,1376063,1376127,65,rotate_pink_block_right,rotate the pink block to the right,384,8ba9a5fd7a29ba3426869474c925f82798a0c9e3,65,1
1966,train,A,training,6594,125,1412387,1442003,1426348,1426389,42,rotate_red_block_right,rotate the red block 90 degrees to the right,384,558d98f16e735ed3f88ad16cf59a8e888c7f0e13,42,1
1967,train,A,training,6598,109,1233060,1248612,1241146,1241210,65,rotate_red_block_right,rotate the red block towards the right,384,8c8703c17924fd6c887c624c0a89074584f6d15d,65,1
1968,train,A,training,6603,119,1352229,1362443,1357247,1357311,65,rotate_pink_block_right,"grasp the pink block, then rotate it right",384,d24993a3d88f96d0ae405575e4eabd8c9d8f859e,65,1
1969,train,A,training,6605,125,1412387,1442003,1431466,1431530,65,rotate_red_block_right,rotate the red block to the right,384,8c999fe9e41c2d543a9c5474ce95c3d11e5135c2,65,1
1970,train,A,training,6611,108,1229574,1233059,1231891,1231955,65,rotate_pink_block_right,take the pink block and turn it right,384,f210ea7ff4303c24fe82c072ca1d278c0ea8b211,65,1
1971,train,A,training,6612,112,1258977,1287601,1275272,1275336,65,rotate_red_block_right,rotate the red block 90 degrees to the right,384,558d98f16e735ed3f88ad16cf59a8e888c7f0e13,65,1
1972,train,A,training,6620,108,1229574,1233059,1231890,1231954,65,rotate_pink_block_right,rotate right the pink block,384,7fdbfd1e85cbdd78ac077f9531ea843def9c037c,65,1
1973,train,A,training,6626,109,1233060,1248612,1236460,1236524,65,rotate_pink_block_right,rotate the pink block 90 degrees to the right,384,7f486ef838f2f40c2a59bcf62f85d1e8b730029d,65,1
1974,train,A,training,6632,127,1455310,1471755,1464651,1464715,65,rotate_pink_block_right,grasp the pink block and rotate it right,384,bfe0078310785e85dc631f905edbd7596c7fceed,65,1
1975,train,A,training,6636,119,1352229,1362443,1352728,1352776,49,turn_on_lightbulb,toggle the light switch to turn on the yellow light,384,1a9ca7a0ea1ea1c8969bfc1c4de799519ba836d9,49,1
1976,train,A,training,6644,108,1229574,1233059,1232430,1232494,65,push_into_drawer,slide the block into the drawer,384,b8dd0c86f33096de7277562b2e1860c3fb50923b,65,1
1977,train,A,training,6646,119,1352229,1362443,1361195,1361238,44,rotate_pink_block_right,rotate the pink block towards the right,384,e8d3aa39e138b429a5f67a6f5b711af9cfc2f43e,44,1
1978,train,A,training,6650,133,1502218,1533347,1527362,1527426,65,push_into_drawer,sweep the block into the drawer,384,f4aedb67519e045bb416f7434f0beaefb31181b6,65,1
1979,train,A,training,6653,142,1700475,1709797,1704334,1704371,38,push_red_block_left,go slide the red block to the left,384,4f49e32c3c49dadc5b8061232b83071503ccd911,38,1
1980,train,A,training,6658,137,1605554,1620910,1620394,1620431,38,place_in_slider,put the object in the sliding cabinet,384,60e398290f43a13a0503d3394fe47a1736420f66,38,1
1981,train,A,training,6663,125,1412387,1442003,1430039,1430103,65,turn_off_led,push the button to turn off the led,384,420762219c5f5ea1be6f58c0a642c1197448b5bd,65,1
1982,train,A,training,6664,115,1309995,1335805,1332340,1332404,65,turn_off_lightbulb,turn off the light bulb,384,79d8214abe1f4c1ee30eb826454d346edb726eb5,65,1
1983,train,A,training,6668,125,1412387,1442003,1418874,1418938,65,lift_pink_block_table,pick up the pink block from the table,384,686b75e03dbd0353f3ccf1054139a04dad2b4bb0,65,1
1984,train,A,training,6671,132,1493049,1502217,1496620,1496684,65,lift_blue_block_drawer,go towards the blue block in the drawer and pick it up,384,507fbef381367eb09ff5ccb4bd5154d0eb8de6d1,65,1
