environment,run_index,gripper_state,state_value,run_length_frames
B,4138,open,1.0,34
B,4139,close,-1.0,28
B,4140,open,1.0,50
B,4141,close,-1.0,44
B,4142,open,1.0,45
B,4143,close,-1.0,27
B,4144,open,1.0,19
B,4145,close,-1.0,66
B,4146,open,1.0,97
B,4147,close,-1.0,36
B,4148,open,1.0,37
B,4149,close,-1.0,28
B,4150,open,1.0,29
B,4151,close,-1.0,31
B,4152,open,1.0,22
B,4153,close,-1.0,27
B,4154,open,1.0,15
B,4155,close,-1.0,21
B,4156,open,1.0,35
B,4157,close,-1.0,24
B,4158,open,1.0,40
B,4159,close,-1.0,25
B,4160,open,1.0,45
B,4161,close,-1.0,40
B,4162,open,1.0,33
B,4163,close,-1.0,27
B,4164,open,1.0,32
B,4165,close,-1.0,40
B,4166,open,1.0,65
B,4167,close,-1.0,47
B,4168,open,1.0,17
B,4169,close,-1.0,20
B,4170,open,1.0,17
B,4171,close,-1.0,21
B,4172,open,1.0,18
B,4173,close,-1.0,44
B,4174,open,1.0,43
B,4175,close,-1.0,33
B,4176,open,1.0,36
B,4177,close,-1.0,42
B,4178,open,1.0,30
B,4179,close,-1.0,54
B,4180,open,1.0,39
B,4181,close,-1.0,53
B,4182,open,1.0,41
B,4183,close,-1.0,32
B,4184,open,1.0,18
B,4185,close,-1.0,23
B,4186,open,1.0,31
B,4187,close,-1.0,26
B,4188,open,1.0,29
B,4189,close,-1.0,49
B,4190,open,1.0,42
B,4191,close,-1.0,29
B,4192,open,1.0,39
B,4193,close,-1.0,32
B,4194,open,1.0,137
B,4195,close,-1.0,31
B,4196,open,1.0,43
B,4197,close,-1.0,32
B,4198,open,1.0,31
B,4199,close,-1.0,28
B,4200,open,1.0,13
B,4201,close,-1.0,74
B,4202,open,1.0,46
B,4203,close,-1.0,34
B,4204,open,1.0,24
B,4205,close,-1.0,26
B,4206,open,1.0,113
B,4207,close,-1.0,43
B,4208,open,1.0,32
B,4209,close,-1.0,61
B,4210,open,1.0,16
B,4211,close,-1.0,62
B,4212,open,1.0,102
B,4213,close,-1.0,39
B,4214,open,1.0,64
B,4215,close,-1.0,157
B,4216,open,1.0,40
B,4217,close,-1.0,38
B,4218,open,1.0,96
B,4219,close,-1.0,44
B,4220,open,1.0,42
B,4221,close,-1.0,46
B,4222,open,1.0,59
B,4223,close,-1.0,71
B,4224,open,1.0,34
B,4225,close,-1.0,85
B,4226,open,1.0,20
B,4227,close,-1.0,43
B,4228,open,1.0,50
B,4229,close,-1.0,56
B,4230,open,1.0,57
B,4231,close,-1.0,57
B,4232,open,1.0,76
B,4233,close,-1.0,41
B,4234,open,1.0,15
B,4235,close,-1.0,60
B,4236,open,1.0,15
B,4237,close,-1.0,40
B,4238,open,1.0,74
B,4239,close,-1.0,67
B,4240,open,1.0,28
B,4241,close,-1.0,70
B,4242,open,1.0,67
B,4243,close,-1.0,55
B,4244,open,1.0,9
B,4245,close,-1.0,33
B,4246,open,1.0,57
B,4247,close,-1.0,31
B,4248,open,1.0,15
B,4249,close,-1.0,62
B,4250,open,1.0,10
B,4251,close,-1.0,62
B,4252,open,1.0,8
B,4253,close,-1.0,49
B,4254,open,1.0,36
B,4255,close,-1.0,35
B,4256,open,1.0,26
B,4257,close,-1.0,33
B,4258,open,1.0,65
B,4259,close,-1.0,37
B,4260,open,1.0,29
B,4261,close,-1.0,62
B,4262,open,1.0,30
B,4263,close,-1.0,94
B,4264,open,1.0,37
B,4265,close,-1.0,49
B,4266,open,1.0,38
B,4267,close,-1.0,54
B,4268,open,1.0,50
B,4269,close,-1.0,42
B,4270,open,1.0,15
B,4271,close,-1.0,30
B,4272,open,1.0,40
B,4273,close,-1.0,50
B,4274,open,1.0,21
B,4275,close,-1.0,17
B,4276,open,1.0,24
B,4277,close,-1.0,37
B,4278,open,1.0,65
B,4279,close,-1.0,51
B,4280,open,1.0,36
B,4281,close,-1.0,13
B,4282,open,1.0,42
B,4283,close,-1.0,27
B,4284,open,1.0,117
B,4285,close,-1.0,36
B,4286,open,1.0,16
B,4287,close,-1.0,65
B,4288,open,1.0,52
B,4289,close,-1.0,37
B,4290,open,1.0,73
B,4291,close,-1.0,53
B,4292,open,1.0,18
B,4293,close,-1.0,46
B,4294,open,1.0,33
B,4295,close,-1.0,20
B,4296,open,1.0,8
B,4297,close,-1.0,89
B,4298,open,1.0,44
B,4299,close,-1.0,44
B,4300,open,1.0,63
B,4301,close,-1.0,40
B,4302,open,1.0,31
B,4303,close,-1.0,36
B,4304,open,1.0,32
B,4305,close,-1.0,62
B,4306,open,1.0,16
B,4307,close,-1.0,46
B,4308,open,1.0,43
B,4309,close,-1.0,36
B,4310,open,1.0,32
B,4311,close,-1.0,25
B,4312,open,1.0,40
B,4313,close,-1.0,37
B,4314,open,1.0,150
B,4315,close,-1.0,59
B,4316,open,1.0,22
B,4317,close,-1.0,101
B,4318,open,1.0,60
B,4319,close,-1.0,47
B,4320,open,1.0,36
B,4321,close,-1.0,32
B,4322,open,1.0,41
B,4323,close,-1.0,56
B,4324,open,1.0,13
B,4325,close,-1.0,31
B,4326,open,1.0,40
B,4327,close,-1.0,28
B,4328,open,1.0,32
B,4329,close,-1.0,43
B,4330,open,1.0,78
B,4331,close,-1.0,33
B,4332,open,1.0,51
B,4333,close,-1.0,79
B,4334,open,1.0,25
B,4335,close,-1.0,38
B,4336,open,1.0,163
B,4337,close,-1.0,31
B,4338,open,1.0,32
B,4339,close,-1.0,105
B,4340,open,1.0,30
B,4341,close,-1.0,42
B,4342,open,1.0,183
B,4343,close,-1.0,46
B,4344,open,1.0,56
B,4345,close,-1.0,53
B,4346,open,1.0,38
B,4347,close,-1.0,74
B,4348,open,1.0,63
B,4349,close,-1.0,36
B,4350,open,1.0,81
B,4351,close,-1.0,46
B,4352,open,1.0,15
B,4353,close,-1.0,32
B,4354,open,1.0,44
B,4355,close,-1.0,50
B,4356,open,1.0,15
B,4357,close,-1.0,36
B,4358,open,1.0,27
B,4359,close,-1.0,38
B,4360,open,1.0,54
B,4361,close,-1.0,53
B,4362,open,1.0,46
B,4363,close,-1.0,49
B,4364,open,1.0,46
B,4365,close,-1.0,52
B,4366,open,1.0,70
B,4367,close,-1.0,30
B,4368,open,1.0,63
B,4369,close,-1.0,47
B,4370,open,1.0,62
B,4371,close,-1.0,52
B,4372,open,1.0,21
B,4373,close,-1.0,159
B,4374,open,1.0,21
B,4375,close,-1.0,51
B,4376,open,1.0,32
B,4377,close,-1.0,47
B,4378,open,1.0,30
B,4379,close,-1.0,94
B,4380,open,1.0,58
B,4381,close,-1.0,52
B,4382,open,1.0,69
B,4383,close,-1.0,45
B,4384,open,1.0,35
B,4385,close,-1.0,133
B,4386,open,1.0,58
B,4387,close,-1.0,41
B,4388,open,1.0,13
B,4389,close,-1.0,77
B,4390,open,1.0,48
B,4391,close,-1.0,46
B,4392,open,1.0,64
B,4393,close,-1.0,45
B,4394,open,1.0,51
B,4395,close,-1.0,53
B,4396,open,1.0,53
B,4397,close,-1.0,47
B,4398,open,1.0,53
B,4399,close,-1.0,81
B,4400,open,1.0,20
B,4401,close,-1.0,40
B,4402,open,1.0,28
B,4403,close,-1.0,46
B,4404,open,1.0,44
B,4405,close,-1.0,50
B,4406,open,1.0,66
B,4407,close,-1.0,48
B,4408,open,1.0,51
B,4409,close,-1.0,55
B,4410,open,1.0,40
B,4411,close,-1.0,97
B,4412,open,1.0,52
B,4413,close,-1.0,65
B,4414,open,1.0,25
B,4415,close,-1.0,37
B,4416,open,1.0,21
B,4417,close,-1.0,50
B,4418,open,1.0,101
B,4419,close,-1.0,37
B,4420,open,1.0,73
B,4421,close,-1.0,38
B,4422,open,1.0,17
B,4423,close,-1.0,139
B,4424,open,1.0,43
B,4425,close,-1.0,36
B,4426,open,1.0,12
B,4427,close,-1.0,34
B,4428,open,1.0,24
B,4429,close,-1.0,65
B,4430,open,1.0,193
B,4431,close,-1.0,33
B,4432,open,1.0,88
B,4433,close,-1.0,44
B,4434,open,1.0,29
B,4435,close,-1.0,45
B,4436,open,1.0,34
B,4437,close,-1.0,46
B,4438,open,1.0,15
B,4439,close,-1.0,53
B,4440,open,1.0,54
B,4441,close,-1.0,32
B,4442,open,1.0,200
B,4443,close,-1.0,20
B,4444,open,1.0,11
B,4445,close,-1.0,66
B,4446,open,1.0,69
B,4447,close,-1.0,44
B,4448,open,1.0,59
B,4449,close,-1.0,104
B,4450,open,1.0,54
B,4451,close,-1.0,28
B,4452,open,1.0,25
B,4453,close,-1.0,125
B,4454,open,1.0,65
B,4455,close,-1.0,49
B,4456,open,1.0,44
B,4457,close,-1.0,30
B,4458,open,1.0,68
B,4459,close,-1.0,59
B,4460,open,1.0,56
B,4461,close,-1.0,40
B,4462,open,1.0,81
B,4463,close,-1.0,52
B,4464,open,1.0,29
B,4465,close,-1.0,52
B,4466,open,1.0,123
B,4467,close,-1.0,42
B,4468,open,1.0,63
B,4469,close,-1.0,52
B,4470,open,1.0,50
B,4471,close,-1.0,26
B,4472,open,1.0,15
B,4473,close,-1.0,30
B,4474,open,1.0,21
B,4475,close,-1.0,31
B,4476,open,1.0,28
B,4477,close,-1.0,80
B,4478,open,1.0,15
B,4479,close,-1.0,115
B,4480,open,1.0,20
B,4481,close,-1.0,59
B,4482,open,1.0,62
B,4483,close,-1.0,46
B,4484,open,1.0,60
B,4485,close,-1.0,42
B,4486,open,1.0,40
B,4487,close,-1.0,51
B,4488,open,1.0,63
B,4489,close,-1.0,40
B,4490,open,1.0,82
B,4491,close,-1.0,50
B,4492,open,1.0,28
B,4493,close,-1.0,73
B,4494,open,1.0,40
B,4495,close,-1.0,60
B,4496,open,1.0,74
B,4497,close,-1.0,63
B,4498,open,1.0,25
B,4499,close,-1.0,39
B,4500,open,1.0,46
B,4501,close,-1.0,36
B,4502,open,1.0,45
B,4503,close,-1.0,54
B,4504,open,1.0,53
B,4505,close,-1.0,22
B,4506,open,1.0,13
B,4507,close,-1.0,35
B,4508,open,1.0,28
B,4509,close,-1.0,33
B,4510,open,1.0,62
B,4511,close,-1.0,63
B,4512,open,1.0,216
B,4513,close,-1.0,61
B,4514,open,1.0,61
B,4515,close,-1.0,99
B,4516,open,1.0,41
B,4517,close,-1.0,41
B,4518,open,1.0,14
B,4519,close,-1.0,47
B,4520,open,1.0,49
B,4521,close,-1.0,78
B,4522,open,1.0,104
B,4523,close,-1.0,61
B,4524,open,1.0,63
B,4525,close,-1.0,48
B,4526,open,1.0,51
B,4527,close,-1.0,40
B,4528,open,1.0,23
B,4529,close,-1.0,57
B,4530,open,1.0,31
B,4531,close,-1.0,69
B,4532,open,1.0,66
B,4533,close,-1.0,36
B,4534,open,1.0,184
B,4535,close,-1.0,36
B,4536,open,1.0,28
B,4537,close,-1.0,41
B,4538,open,1.0,46
B,4539,close,-1.0,36
B,4540,open,1.0,62
B,4541,close,-1.0,63
B,4542,open,1.0,45
B,4543,close,-1.0,121
B,4544,open,1.0,29
B,4545,close,-1.0,79
B,4546,open,1.0,93
B,4547,close,-1.0,79
B,4548,open,1.0,34
B,4549,close,-1.0,30
B,4550,open,1.0,51
B,4551,close,-1.0,56
B,4552,open,1.0,34
B,4553,close,-1.0,129
B,4554,open,1.0,30
B,4555,close,-1.0,49
B,4556,open,1.0,62
B,4557,close,-1.0,49
B,4558,open,1.0,67
B,4559,close,-1.0,75
B,4560,open,1.0,50
B,4561,close,-1.0,97
B,4562,open,1.0,42
B,4563,close,-1.0,78
B,4564,open,1.0,30
B,4565,close,-1.0,22
B,4566,open,1.0,44
B,4567,close,-1.0,47
B,4568,open,1.0,28
B,4569,close,-1.0,98
B,4570,open,1.0,32
B,4571,close,-1.0,226
B,4572,open,1.0,60
B,4573,close,-1.0,69
B,4574,open,1.0,23
B,4575,close,-1.0,35
B,4576,open,1.0,76
B,4577,close,-1.0,79
B,4578,open,1.0,44
B,4579,close,-1.0,66
B,4580,open,1.0,168
B,4581,close,-1.0,44
B,4582,open,1.0,22
B,4583,close,-1.0,93
B,4584,open,1.0,27
B,4585,close,-1.0,103
B,4586,open,1.0,52
B,4587,close,-1.0,68
B,4588,open,1.0,220
B,4589,close,-1.0,110
B,4590,open,1.0,125
B,4591,close,-1.0,70
B,4592,open,1.0,15
B,4593,close,-1.0,162
B,4594,open,1.0,43
B,4595,close,-1.0,33
B,4596,open,1.0,37
B,4597,close,-1.0,41
B,4598,open,1.0,72
B,4599,close,-1.0,41
B,4600,open,1.0,47
B,4601,close,-1.0,83
B,4602,open,1.0,41
B,4603,close,-1.0,83
B,4604,open,1.0,19
B,4605,close,-1.0,58
B,4606,open,1.0,44
B,4607,close,-1.0,29
B,4608,open,1.0,10
B,4609,close,-1.0,81
B,4610,open,1.0,29
B,4611,close,-1.0,42
B,4612,open,1.0,32
B,4613,close,-1.0,32
B,4614,open,1.0,25
B,4615,close,-1.0,136
B,4616,open,1.0,67
B,4617,close,-1.0,77
B,4618,open,1.0,31
B,4619,close,-1.0,34
B,4620,open,1.0,185
B,4621,close,-1.0,45
B,4622,open,1.0,14
B,4623,close,-1.0,22
B,4624,open,1.0,20
B,4625,close,-1.0,75
B,4626,open,1.0,45
B,4627,close,-1.0,39
B,4628,open,1.0,21
B,4629,close,-1.0,38
B,4630,open,1.0,60
B,4631,close,-1.0,78
B,4632,open,1.0,83
B,4633,close,-1.0,127
B,4634,open,1.0,46
B,4635,close,-1.0,127
B,4636,open,1.0,14
B,4637,close,-1.0,138
B,4638,open,1.0,218
B,4639,close,-1.0,52
B,4640,open,1.0,120
B,4641,close,-1.0,37
B,4642,open,1.0,14
B,4643,close,-1.0,65
B,4644,open,1.0,48
B,4645,close,-1.0,38
B,4646,open,1.0,42
B,4647,close,-1.0,53
B,4648,open,1.0,21
B,4649,close,-1.0,152
B,4650,open,1.0,35
B,4651,close,-1.0,83
B,4652,open,1.0,44
B,4653,close,-1.0,39
B,4654,open,1.0,127
B,4655,close,-1.0,50
B,4656,open,1.0,58
B,4657,close,-1.0,60
B,4658,open,1.0,54
B,4659,close,-1.0,53
B,4660,open,1.0,18
B,4661,close,-1.0,58
B,4662,open,1.0,21
B,4663,close,-1.0,55
B,4664,open,1.0,47
B,4665,close,-1.0,86
B,4666,open,1.0,48
B,4667,close,-1.0,53
B,4668,open,1.0,52
B,4669,close,-1.0,75
B,4670,open,1.0,56
B,4671,close,-1.0,52
B,4672,open,1.0,49
B,4673,close,-1.0,55
B,4674,open,1.0,56
B,4675,close,-1.0,53
B,4676,open,1.0,38
B,4677,close,-1.0,42
B,4678,open,1.0,56
B,4679,close,-1.0,64
B,4680,open,1.0,26
B,4681,close,-1.0,38
B,4682,open,1.0,26
B,4683,close,-1.0,82
B,4684,open,1.0,52
B,4685,close,-1.0,42
B,4686,open,1.0,51
B,4687,close,-1.0,55
B,4688,open,1.0,235
B,4689,close,-1.0,87
B,4690,open,1.0,24
B,4691,close,-1.0,58
B,4692,open,1.0,207
B,4693,close,-1.0,60
B,4694,open,1.0,68
B,4695,close,-1.0,74
B,4696,open,1.0,50
B,4697,close,-1.0,47
B,4698,open,1.0,69
B,4699,close,-1.0,63
B,4700,open,1.0,64
B,4701,close,-1.0,69
B,4702,open,1.0,17
B,4703,close,-1.0,40
B,4704,open,1.0,69
B,4705,close,-1.0,47
B,4706,open,1.0,34
B,4707,close,-1.0,52
B,4708,open,1.0,51
B,4709,close,-1.0,85
B,4710,open,1.0,57
B,4711,close,-1.0,37
B,4712,open,1.0,13
B,4713,close,-1.0,71
B,4714,open,1.0,50
B,4715,close,-1.0,84
B,4716,open,1.0,98
B,4717,close,-1.0,61
B,4718,open,1.0,80
B,4719,close,-1.0,32
B,4720,open,1.0,203
B,4721,close,-1.0,69
B,4722,open,1.0,48
B,4723,close,-1.0,75
B,4724,open,1.0,43
B,4725,close,-1.0,39
B,4726,open,1.0,49
B,4727,close,-1.0,28
B,4728,open,1.0,56
B,4729,close,-1.0,60
B,4730,open,1.0,94
B,4731,close,-1.0,62
B,4732,open,1.0,34
B,4733,close,-1.0,98
B,4734,open,1.0,37
B,4735,close,-1.0,41
B,4736,open,1.0,48
B,4737,close,-1.0,79
B,4738,open,1.0,105
B,4739,close,-1.0,62
B,4740,open,1.0,98
B,4741,close,-1.0,72
B,4742,open,1.0,59
B,4743,close,-1.0,60
B,4744,open,1.0,25
B,4745,close,-1.0,128
B,4746,open,1.0,32
B,4747,close,-1.0,47
B,4748,open,1.0,95
B,4749,close,-1.0,28
B,4750,open,1.0,49
B,4751,close,-1.0,59
B,4752,open,1.0,71
B,4753,close,-1.0,57
B,4754,open,1.0,93
B,4755,close,-1.0,117
B,4756,open,1.0,36
B,4757,close,-1.0,49
B,4758,open,1.0,50
B,4759,close,-1.0,82
B,4760,open,1.0,219
B,4761,close,-1.0,143
B,4762,open,1.0,75
B,4763,close,-1.0,64
B,4764,open,1.0,53
B,4765,close,-1.0,45
B,4766,open,1.0,59
B,4767,close,-1.0,47
B,4768,open,1.0,27
B,4769,close,-1.0,103
B,4770,open,1.0,13
B,4771,close,-1.0,61
B,4772,open,1.0,18
B,4773,close,-1.0,29
B,4774,open,1.0,70
B,4775,close,-1.0,33
B,4776,open,1.0,14
B,4777,close,-1.0,83
B,4778,open,1.0,45
B,4779,close,-1.0,44
B,4780,open,1.0,16
B,4781,close,-1.0,36
B,4782,open,1.0,33
B,4783,close,-1.0,34
B,4784,open,1.0,20
B,4785,close,-1.0,34
B,4786,open,1.0,36
B,4787,close,-1.0,41
B,4788,open,1.0,43
B,4789,close,-1.0,32
B,4790,open,1.0,50
B,4791,close,-1.0,59
B,4792,open,1.0,70
B,4793,close,-1.0,56
B,4794,open,1.0,47
B,4795,close,-1.0,50
B,4796,open,1.0,63
B,4797,close,-1.0,35
B,4798,open,1.0,22
B,4799,close,-1.0,101
B,4800,open,1.0,16
B,4801,close,-1.0,37
B,4802,open,1.0,162
B,4803,close,-1.0,36
B,4804,open,1.0,49
B,4805,close,-1.0,52
B,4806,open,1.0,43
B,4807,close,-1.0,50
B,4808,open,1.0,56
B,4809,close,-1.0,63
B,4810,open,1.0,37
B,4811,close,-1.0,57
B,4812,open,1.0,62
B,4813,close,-1.0,66
B,4814,open,1.0,57
B,4815,close,-1.0,85
B,4816,open,1.0,29
B,4817,close,-1.0,67
B,4818,open,1.0,37
B,4819,close,-1.0,80
B,4820,open,1.0,22
B,4821,close,-1.0,91
B,4822,open,1.0,38
B,4823,close,-1.0,61
B,4824,open,1.0,76
B,4825,close,-1.0,31
B,4826,open,1.0,40
B,4827,close,-1.0,93
B,4828,open,1.0,90
B,4829,close,-1.0,49
B,4830,open,1.0,69
B,4831,close,-1.0,68
B,4832,open,1.0,20
B,4833,close,-1.0,105
B,4834,open,1.0,47
B,4835,close,-1.0,109
B,4836,open,1.0,74
B,4837,close,-1.0,39
B,4838,open,1.0,23
B,4839,close,-1.0,42
B,4840,open,1.0,195
B,4841,close,-1.0,116
B,4842,open,1.0,14
B,4843,close,-1.0,33
B,4844,open,1.0,31
B,4845,close,-1.0,121
B,4846,open,1.0,30
B,4847,close,-1.0,103
B,4848,open,1.0,32
B,4849,close,-1.0,53
B,4850,open,1.0,152
B,4851,close,-1.0,47
B,4852,open,1.0,16
B,4853,close,-1.0,210
B,4854,open,1.0,57
B,4855,close,-1.0,68
B,4856,open,1.0,86
B,4857,close,-1.0,50
B,4858,open,1.0,43
B,4859,close,-1.0,112
B,4860,open,1.0,64
B,4861,close,-1.0,78
B,4862,open,1.0,256
B,4863,close,-1.0,60
B,4864,open,1.0,39
B,4865,close,-1.0,30
B,4866,open,1.0,29
B,4867,close,-1.0,53
B,4868,open,1.0,41
B,4869,close,-1.0,48
B,4870,open,1.0,153
B,4871,close,-1.0,58
B,4872,open,1.0,205
B,4873,close,-1.0,36
B,4874,open,1.0,40
B,4875,close,-1.0,90
B,4876,open,1.0,12
B,4877,close,-1.0,40
B,4878,open,1.0,33
B,4879,close,-1.0,65
B,4880,open,1.0,26
B,4881,close,-1.0,38
B,4882,open,1.0,11
B,4883,close,-1.0,28
B,4884,open,1.0,35
B,4885,close,-1.0,38
B,4886,open,1.0,36
B,4887,close,-1.0,19
B,4888,open,1.0,13
B,4889,close,-1.0,29
B,4890,open,1.0,11
B,4891,close,-1.0,45
B,4892,open,1.0,56
B,4893,close,-1.0,32
B,4894,open,1.0,31
B,4895,close,-1.0,34
B,4896,open,1.0,18
B,4897,close,-1.0,36
B,4898,open,1.0,23
B,4899,close,-1.0,81
B,4900,open,1.0,37
B,4901,close,-1.0,54
B,4902,open,1.0,32
B,4903,close,-1.0,46
B,4904,open,1.0,59
B,4905,close,-1.0,71
B,4906,open,1.0,49
B,4907,close,-1.0,40
B,4908,open,1.0,27
B,4909,close,-1.0,59
B,4910,open,1.0,62
B,4911,close,-1.0,59
B,4912,open,1.0,60
B,4913,close,-1.0,70
B,4914,open,1.0,17
B,4915,close,-1.0,224
B,4916,open,1.0,11
B,4917,close,-1.0,98
B,4918,open,1.0,29
B,4919,close,-1.0,54
B,4920,open,1.0,157
B,4921,close,-1.0,45
B,4922,open,1.0,53
B,4923,close,-1.0,54
B,4924,open,1.0,35
B,4925,close,-1.0,172
B,4926,open,1.0,23
B,4927,close,-1.0,43
B,4928,open,1.0,65
B,4929,close,-1.0,93
B,4930,open,1.0,52
B,4931,close,-1.0,72
B,4932,open,1.0,16
B,4933,close,-1.0,131
B,4934,open,1.0,19
B,4935,close,-1.0,31
B,4936,open,1.0,33
B,4937,close,-1.0,3
B,4938,open,1.0,19
B,4939,close,-1.0,79
B,4940,open,1.0,23
B,4941,close,-1.0,37
B,4942,open,1.0,50
B,4943,close,-1.0,54
B,4944,open,1.0,86
B,4945,close,-1.0,58
B,4946,open,1.0,45
B,4947,close,-1.0,55
B,4948,open,1.0,22
B,4949,close,-1.0,108
B,4950,open,1.0,31
B,4951,close,-1.0,36
B,4952,open,1.0,29
B,4953,close,-1.0,74
B,4954,open,1.0,45
B,4955,close,-1.0,49
B,4956,open,1.0,36
B,4957,close,-1.0,42
B,4958,open,1.0,31
B,4959,close,-1.0,79
B,4960,open,1.0,170
B,4961,close,-1.0,39
B,4962,open,1.0,35
B,4963,close,-1.0,54
B,4964,open,1.0,91
B,4965,close,-1.0,72
B,4966,open,1.0,64
B,4967,close,-1.0,62
B,4968,open,1.0,62
B,4969,close,-1.0,56
B,4970,open,1.0,62
B,4971,close,-1.0,66
B,4972,open,1.0,14
B,4973,close,-1.0,90
B,4974,open,1.0,42
B,4975,close,-1.0,86
B,4976,open,1.0,234
B,4977,close,-1.0,34
B,4978,open,1.0,20
B,4979,close,-1.0,70
B,4980,open,1.0,89
B,4981,close,-1.0,39
B,4982,open,1.0,14
B,4983,close,-1.0,119
B,4984,open,1.0,37
B,4985,close,-1.0,54
B,4986,open,1.0,24
B,4987,close,-1.0,48
B,4988,open,1.0,59
B,4989,close,-1.0,76
B,4990,open,1.0,26
B,4991,close,-1.0,46
B,4992,open,1.0,33
B,4993,close,-1.0,52
B,4994,open,1.0,51
B,4995,close,-1.0,61
B,4996,open,1.0,76
B,4997,close,-1.0,62
B,4998,open,1.0,52
B,4999,close,-1.0,76
B,5000,open,1.0,32
B,5001,close,-1.0,85
B,5002,open,1.0,35
B,5003,close,-1.0,54
B,5004,open,1.0,86
B,5005,close,-1.0,58
B,5006,open,1.0,83
B,5007,close,-1.0,73
B,5008,open,1.0,35
B,5009,close,-1.0,49
B,5010,open,1.0,33
B,5011,close,-1.0,130
B,5012,open,1.0,32
B,5013,close,-1.0,46
B,5014,open,1.0,100
B,5015,close,-1.0,53
B,5016,open,1.0,23
B,5017,close,-1.0,40
B,5018,open,1.0,35
B,5019,close,-1.0,151
B,5020,open,1.0,65
B,5021,close,-1.0,64
B,5022,open,1.0,49
B,5023,close,-1.0,93
B,5024,open,1.0,48
B,5025,close,-1.0,51
B,5026,open,1.0,55
B,5027,close,-1.0,44
B,5028,open,1.0,37
B,5029,close,-1.0,62
B,5030,open,1.0,60
B,5031,close,-1.0,64
B,5032,open,1.0,31
B,5033,close,-1.0,113
B,5034,open,1.0,16
B,5035,close,-1.0,52
B,5036,open,1.0,32
B,5037,close,-1.0,109
B,5038,open,1.0,54
B,5039,close,-1.0,57
B,5040,open,1.0,16
B,5041,close,-1.0,108
B,5042,open,1.0,31
B,5043,close,-1.0,44
B,5044,open,1.0,34
B,5045,close,-1.0,50
B,5046,open,1.0,183
B,5047,close,-1.0,42
B,5048,open,1.0,39
B,5049,close,-1.0,58
B,5050,open,1.0,70
B,5051,close,-1.0,2
B,5052,open,1.0,183
B,5053,close,-1.0,72
B,5054,open,1.0,21
B,5055,close,-1.0,30
B,5056,open,1.0,25
B,5057,close,-1.0,66
B,5058,open,1.0,64
B,5059,close,-1.0,78
B,5060,open,1.0,80
B,5061,close,-1.0,36
B,5062,open,1.0,71
B,5063,close,-1.0,55
B,5064,open,1.0,70
B,5065,close,-1.0,47
B,5066,open,1.0,49
B,5067,close,-1.0,40
B,5068,open,1.0,46
B,5069,close,-1.0,48
B,5070,open,1.0,80
B,5071,close,-1.0,73
B,5072,open,1.0,80
B,5073,close,-1.0,74
B,5074,open,1.0,21
B,5075,close,-1.0,122
B,5076,open,1.0,68
B,5077,close,-1.0,103
B,5078,open,1.0,55
B,5079,close,-1.0,42
B,5080,open,1.0,23
B,5081,close,-1.0,12
B,5082,open,1.0,47
B,5083,close,-1.0,81
B,5084,open,1.0,126
B,5085,close,-1.0,66
B,5086,open,1.0,41
B,5087,close,-1.0,37
B,5088,open,1.0,36
B,5089,close,-1.0,59
B,5090,open,1.0,48
B,5091,close,-1.0,57
B,5092,open,1.0,44
B,5093,close,-1.0,68
B,5094,open,1.0,95
B,5095,close,-1.0,223
B,5096,open,1.0,32
B,5097,close,-1.0,49
B,5098,open,1.0,55
B,5099,close,-1.0,37
B,5100,open,1.0,88
B,5101,close,-1.0,61
B,5102,open,1.0,30
B,5103,close,-1.0,95
B,5104,open,1.0,38
B,5105,close,-1.0,79
B,5106,open,1.0,35
B,5107,close,-1.0,118
B,5108,open,1.0,75
B,5109,close,-1.0,109
B,5110,open,1.0,32
B,5111,close,-1.0,57
B,5112,open,1.0,41
B,5113,close,-1.0,13
B,5114,open,1.0,56
B,5115,close,-1.0,102
B,5116,open,1.0,66
B,5117,close,-1.0,37
B,5118,open,1.0,15
B,5119,close,-1.0,35
B,5120,open,1.0,27
B,5121,close,-1.0,30
B,5122,open,1.0,31
B,5123,close,-1.0,48
B,5124,open,1.0,72
B,5125,close,-1.0,32
B,5126,open,1.0,63
B,5127,close,-1.0,33
B,5128,open,1.0,145
B,5129,close,-1.0,39
B,5130,open,1.0,39
B,5131,close,-1.0,34
B,5132,open,1.0,20
B,5133,close,-1.0,36
B,5134,open,1.0,17
B,5135,close,-1.0,84
B,5136,open,1.0,47
B,5137,close,-1.0,42
B,5138,open,1.0,43
B,5139,close,-1.0,56
B,5140,open,1.0,165
B,5141,close,-1.0,99
B,5142,open,1.0,53
B,5143,close,-1.0,64
B,5144,open,1.0,15
B,5145,close,-1.0,40
B,5146,open,1.0,36
B,5147,close,-1.0,61
B,5148,open,1.0,77
B,5149,close,-1.0,60
B,5150,open,1.0,55
B,5151,close,-1.0,48
B,5152,open,1.0,210
B,5153,close,-1.0,52
B,5154,open,1.0,92
B,5155,close,-1.0,47
B,5156,open,1.0,79
B,5157,close,-1.0,40
B,5158,open,1.0,96
B,5159,close,-1.0,59
B,5160,open,1.0,65
B,5161,close,-1.0,60
B,5162,open,1.0,38
B,5163,close,-1.0,45
B,5164,open,1.0,23
B,5165,close,-1.0,41
B,5166,open,1.0,27
B,5167,close,-1.0,93
B,5168,open,1.0,24
B,5169,close,-1.0,51
B,5170,open,1.0,54
B,5171,close,-1.0,45
B,5172,open,1.0,55
